student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU10412,CS101,Spring 2024,1,52.8,54.4,53.3,2.13,3,21,Female,Medium,52.8,Moderate,Bachelors,14,13.1,6,11,64.4,50,40,80.5,2,74.13,Low,False
STU10414,CS101,Spring 2024,1,62.5,61.8,62.3,2.49,3,20,Female,Low,18.0,High-Speed,Bachelors,8,11.6,4,8,95.4,40,19,46.9,6,54.53,Low,False
STU10421,SE501,Spring 2024,1,61.0,57.6,60.0,2.4,4,23,Female,Medium,2.3,Limited,Masters,19,7.8,4,14,68.3,50,47,93.7,2,89.01,Low,False
STU10423,DB401,Spring 2024,1,67.1,66.1,66.8,2.67,4,18,Female,Low,26.6,Moderate,High School,16,16.6,6,10,65.7,45,36,79.0,1,76.64,Low,False
STU10427,DB401,Spring 2024,1,63.3,62.5,63.1,2.52,3,23,Female,High,7.0,High-Speed,Bachelors,13,19.9,2,9,86.0,50,39,78.1,6,75.75,Low,False
STU10433,DB401,Spring 2024,1,71.9,80.4,74.4,2.98,3,19,Male,Medium,3.9,High-Speed,Masters,13,10.8,6,12,81.1,45,31,69.7,2,70.57,Low,False
STU10435,SE501,Spring 2024,1,67.9,67.6,67.8,2.71,3,21,Female,Low,12.0,Moderate,Masters,13,13.2,7,8,73.1,40,31,77.1,4,72.67,Low,False
STU10444,CS101,Spring 2024,1,69.7,66.0,68.6,2.74,4,24,Female,Medium,2.9,High-Speed,High School,9,8.0,4,10,80.1,50,33,66.4,3,62.72,Low,False
STU10460,CS101,Spring 2024,1,58.5,58.0,58.4,2.34,3,23,Male,High,0.0,High-Speed,High School,16,15.5,5,11,73.7,45,37,81.9,2,79.69,Low,False
STU10462,DS201,Spring 2024,1,59.0,55.9,58.1,2.32,3,23,Female,Low,16.5,High-Speed,Bachelors,16,9.6,6,6,74.4,45,33,73.9,4,75.83,Low,False
STU10469,CS101,Spring 2024,1,46.7,47.0,46.8,1.87,4,24,Female,High,2.6,High-Speed,Bachelors,12,19.1,2,12,71.6,40,28,69.7,3,67.17,Low,False
STU10488,CS101,Spring 2024,1,54.6,52.9,54.1,2.16,3,21,Female,Medium,5.9,Moderate,Bachelors,14,14.2,4,6,60.1,45,37,82.2,5,74.12,Low,False
STU10505,DB401,Spring 2024,1,65.8,69.5,66.9,2.68,4,18,Male,Medium,11.1,High-Speed,High School,9,14.1,1,8,73.4,45,29,64.2,4,60.28,Low,False
STU10533,DB401,Spring 2024,1,63.0,52.7,59.9,2.4,4,18,Female,Low,1.0,High-Speed,Bachelors,10,21.0,2,8,72.1,50,32,64.7,0,61.77,Low,False
STU10551,DB401,Spring 2024,1,59.8,63.0,60.7,2.43,3,18,Female,Low,5.0,Moderate,High School,12,10.4,3,3,79.8,45,32,70.6,3,69.26,Low,False
STU10571,DB401,Spring 2024,1,58.4,57.0,58.0,2.32,4,20,Female,Medium,18.8,Limited,High School,12,17.3,4,2,100.0,50,32,63.1,5,69.55,Low,False
STU10577,AI301,Spring 2024,1,47.8,47.2,47.6,1.9,4,18,Female,Medium,10.1,High-Speed,Bachelors,12,19.0,6,12,77.7,50,38,75.8,5,71.44,Low,False
STU10622,DS201,Spring 2024,1,56.0,61.3,57.6,2.3,3,22,Male,Low,0.7,Moderate,High School,13,7.7,6,12,87.3,40,32,79.9,4,76.91,Low,False
STU10639,SE501,Spring 2024,1,55.0,55.9,55.3,2.21,3,24,Male,Low,0.7,Moderate,Masters,20,13.0,3,14,45.2,40,38,95.7,2,86.89,Low,False
STU10654,DB401,Spring 2024,1,39.6,38.8,39.4,1.58,4,20,Male,Medium,2.6,High-Speed,Bachelors,16,18.2,7,2,77.8,45,30,66.9,4,73.01,Low,True
STU10666,DB401,Spring 2024,1,51.9,50.3,51.4,2.06,3,22,Male,Low,4.8,Limited,Bachelors,10,16.8,2,4,59.8,45,29,64.7,3,59.31,Low,False
STU10679,AI301,Spring 2024,1,49.5,46.9,48.7,1.95,3,22,Female,Low,6.0,High-Speed,Bachelors,17,7.9,3,11,54.5,40,33,81.5,5,77.15,Low,False
STU10704,CS101,Spring 2024,1,59.1,62.0,60.0,2.4,4,22,Male,Medium,6.7,High-Speed,Bachelors,15,14.8,4,13,71.9,40,26,64.7,4,69.23,Low,False
STU10706,CS101,Spring 2024,1,66.7,65.4,66.3,2.65,4,20,Male,Low,9.4,High-Speed,High School,12,13.1,5,2,86.7,45,31,69.1,1,69.89,Low,False
STU10728,DB401,Spring 2024,1,54.6,53.1,54.2,2.17,4,19,Male,Medium,1.1,Moderate,High School,17,14.3,4,5,63.4,45,35,78.2,3,77.28,Low,False
STU10777,DB401,Spring 2024,1,68.9,64.9,67.7,2.71,4,21,Female,Medium,11.2,High-Speed,Bachelors,14,21.7,3,9,100.0,40,29,72.1,5,77.05,Low,False
STU10791,AI301,Spring 2024,1,68.5,70.3,69.0,2.76,3,21,Female,Medium,1.2,High-Speed,High School,15,9.1,7,2,83.2,45,30,66.3,2,72.29,Low,False
STU10834,AI301,Spring 2024,1,58.5,68.5,61.5,2.46,3,18,Female,Medium,5.1,High-Speed,Doctorate,12,8.8,5,4,64.1,50,35,70.2,4,65.92,Low,False
STU10852,CS101,Spring 2024,1,58.6,61.6,59.5,2.38,3,19,Male,High,19.2,Moderate,Bachelors,11,19.4,6,12,77.8,45,32,70.1,4,67.11,Low,False
STU10857,CS101,Spring 2024,1,60.4,60.8,60.5,2.42,3,18,Male,Medium,56.5,High-Speed,High School,18,17.2,4,7,82.5,40,27,67.1,0,77.05,Low,False
STU10878,AI301,Spring 2024,1,62.6,62.9,62.7,2.51,4,19,Male,Medium,9.6,Moderate,Bachelors,8,33.0,1,6,78.3,45,29,64.9,2,60.11,Low,False
STU10889,CS101,Spring 2024,1,59.1,51.7,56.9,2.28,3,22,Male,Low,1.8,Moderate,High School,18,12.7,6,8,66.8,40,36,91.2,3,85.96,Low,False
STU10891,DB401,Spring 2024,1,51.8,57.1,53.4,2.14,3,22,Female,Low,3.8,Limited,High School,9,11.0,3,12,76.9,45,31,69.0,3,63.38,Low,False
STU10895,DS201,Spring 2024,1,55.1,52.8,54.4,2.18,3,22,Male,Medium,1.8,Moderate,High School,15,9.8,7,2,63.2,50,41,82.6,1,76.44,Low,False
STU10898,SE501,Spring 2024,1,51.8,44.0,49.5,1.98,4,21,Male,High,0.4,Moderate,Bachelors,10,19.9,4,8,77.3,45,32,71.3,2,66.11,Low,False
STU10903,SE501,Spring 2024,1,59.0,56.5,58.2,2.33,3,21,Female,Medium,6.0,High-Speed,Masters,18,17.0,2,14,64.0,45,37,82.6,4,81.1,Low,False
STU10904,SE501,Spring 2024,1,64.2,78.3,68.4,2.74,4,23,Male,Medium,2.9,High-Speed,Bachelors,15,18.0,4,6,68.7,45,36,79.3,3,75.89,Low,False
STU10963,DB401,Spring 2024,1,55.1,56.8,55.6,2.22,3,21,Male,High,13.3,High-Speed,High School,17,11.8,3,3,59.1,45,39,86.4,8,80.52,Low,True
STU10965,DB401,Spring 2024,1,55.1,60.9,56.9,2.28,3,21,Male,Low,8.3,Moderate,High School,19,14.4,4,3,82.7,45,43,95.6,2,92.84,Low,False
STU10978,DB401,Spring 2024,1,54.8,57.7,55.7,2.23,4,25,Female,Medium,5.3,Moderate,Bachelors,16,14.4,7,6,85.4,50,36,71.6,4,76.88,Low,False
STU10994,SE501,Spring 2024,1,58.9,50.9,56.5,2.26,3,24,Male,Low,11.8,High-Speed,Doctorate,20,16.0,1,14,71.4,40,38,94.4,4,91.48,Low,False
STU11006,DS201,Spring 2024,1,50.3,55.2,51.8,2.07,3,24,Female,Low,7.6,High-Speed,Doctorate,16,15.8,1,3,65.9,50,40,80.8,4,77.58,Low,False
STU11008,SE501,Spring 2024,1,54.3,55.9,54.8,2.19,3,19,Male,High,3.8,High-Speed,Bachelors,13,22.2,4,12,80.6,50,32,64.8,3,68.02,Low,False
STU11019,SE501,Spring 2024,1,63.0,69.7,65.0,2.6,3,21,Male,High,3.0,High-Speed,Masters,15,16.1,3,8,96.5,40,28,69.7,1,76.65,Low,False
STU11021,AI301,Spring 2024,1,65.2,67.2,65.8,2.63,4,24,Male,Medium,2.6,High-Speed,Masters,15,6.6,5,8,71.6,50,38,76.7,4,75.17,Low,False
STU11029,SE501,Spring 2024,1,62.0,59.0,61.1,2.44,3,23,Female,Medium,0.8,Moderate,Bachelors,14,14.6,8,2,79.8,40,27,68.7,5,71.31,Low,False
STU11038,SE501,Spring 2024,1,55.3,62.2,57.4,2.3,3,21,Male,Medium,17.1,High-Speed,High School,19,13.2,2,12,56.9,50,42,84.3,6,82.03,Low,False
STU11057,CS101,Spring 2024,1,49.9,57.6,52.2,2.09,3,20,Male,Medium,13.5,High-Speed,High School,13,10.2,1,10,75.9,40,27,67.1,1,68.23,Low,False
STU11064,SE501,Spring 2024,1,55.6,53.8,55.1,2.2,3,25,Male,Medium,4.9,High-Speed,High School,17,16.8,5,11,75.4,40,32,79.4,6,80.28,Low,False
STU11075,DS201,Spring 2024,1,51.6,50.1,51.1,2.04,4,19,Male,Low,14.4,Moderate,Masters,15,4.7,6,6,83.8,50,40,80.6,4,79.56,Low,False
STU11076,CS101,Spring 2024,1,49.9,49.0,49.6,1.98,4,23,Male,Medium,3.6,Moderate,High School,12,21.9,4,6,60.6,50,33,65.6,5,62.92,Low,False
STU11079,DB401,Spring 2024,1,63.8,70.4,65.8,2.63,4,25,Female,Low,10.6,High-Speed,Bachelors,14,4.5,5,14,79.0,45,29,64.5,3,69.05,Low,False
STU11092,DS201,Spring 2024,1,60.9,57.8,60.0,2.4,3,19,Female,Medium,24.0,High-Speed,High School,10,19.9,2,5,95.0,50,29,58.9,2,63.45,Low,False
STU11099,AI301,Spring 2024,1,53.3,53.5,53.4,2.14,3,24,Male,Medium,26.6,High-Speed,High School,16,14.1,3,4,58.2,40,34,85.6,1,78.44,Low,False
STU11122,DS201,Spring 2024,1,63.3,60.1,62.3,2.49,3,21,Female,Medium,17.7,High-Speed,High School,12,11.1,8,4,80.1,45,35,76.7,1,72.37,Low,False
STU11128,DB401,Spring 2024,1,52.8,54.8,53.4,2.14,3,21,Male,Low,21.2,Limited,Bachelors,11,21.3,7,14,59.2,50,28,57.0,4,56.84,Low,False
STU11151,CS101,Spring 2024,1,74.3,68.4,72.5,2.9,3,20,Female,Medium,2.6,High-Speed,High School,16,17.0,3,6,71.4,40,32,81.0,8,78.78,Low,True
STU11191,CS101,Spring 2024,1,58.4,62.7,59.7,2.39,4,22,Female,Medium,0.4,Moderate,High School,13,18.3,7,2,62.0,50,40,80.2,0,72.0,Low,False
STU11206,CS101,Spring 2024,1,77.8,80.6,78.6,3.14,4,20,Female,Medium,7.8,High-Speed,High School,13,11.0,5,13,78.7,40,31,76.4,4,73.44,Low,False
STU11209,SE501,Spring 2024,1,74.9,77.7,75.7,3.03,4,25,Other,Medium,15.1,High-Speed,High School,6,16.8,3,7,89.9,50,32,63.7,0,58.83,Low,False
STU11222,DB401,Spring 2024,1,53.7,58.8,55.2,2.21,3,23,Male,Low,2.4,Limited,High School,18,14.9,7,5,71.2,40,33,81.8,1,82.14,Low,False
STU11229,DS201,Spring 2024,1,60.2,71.5,63.6,2.54,3,23,Male,Low,2.3,High-Speed,Bachelors,17,14.2,4,2,89.1,40,28,70.8,2,78.72,Low,False
STU11235,SE501,Spring 2024,1,64.5,71.9,66.7,2.67,4,18,Male,High,2.0,Moderate,Bachelors,14,13.2,4,14,57.5,50,37,73.8,2,69.4,Low,False
STU11256,CS101,Spring 2024,1,48.8,50.3,49.2,1.97,3,25,Male,Low,3.8,High-Speed,High School,19,20.7,4,4,61.9,40,37,91.8,6,86.78,Low,False
STU11257,AI301,Spring 2024,1,65.0,65.5,65.1,2.6,4,18,Female,Medium,16.3,High-Speed,High School,15,16.8,4,10,64.3,50,38,76.7,6,73.71,Low,False
STU11277,CS101,Spring 2024,1,65.2,71.7,67.1,2.68,3,23,Other,Low,8.0,Moderate,High School,12,15.3,2,4,77.5,50,29,58.6,1,62.8,Low,False
STU11278,CS101,Spring 2024,1,68.2,64.1,67.0,2.68,4,21,Male,Medium,14.9,Moderate,Bachelors,20,14.5,9,14,72.1,50,48,96.4,2,92.62,Low,False
STU11279,DB401,Spring 2024,1,63.9,65.1,64.3,2.57,3,25,Female,Medium,11.3,Moderate,Bachelors,15,13.8,3,10,76.2,50,39,78.6,1,77.04,Low,False
STU11307,AI301,Spring 2024,1,59.4,52.3,57.3,2.29,4,18,Female,Medium,3.0,High-Speed,High School,16,11.0,4,12,71.3,40,32,78.9,4,77.71,Low,False
STU11316,CS101,Spring 2024,1,61.2,59.0,60.6,2.42,3,18,Female,Medium,2.8,High-Speed,High School,15,16.1,5,14,57.9,45,37,81.7,5,74.93,Low,False
STU11334,AI301,Spring 2024,1,66.7,71.4,68.1,2.72,4,24,Female,High,4.8,High-Speed,High School,16,22.6,4,13,72.6,45,37,81.6,0,79.32,Low,False
STU11369,AI301,Spring 2024,1,51.9,52.0,51.9,2.08,4,19,Male,Medium,5.9,High-Speed,High School,18,11.8,2,5,66.5,45,41,91.5,4,86.05,Low,False
STU11376,SE501,Spring 2024,1,73.1,76.4,74.1,2.96,3,25,Male,Low,6.9,High-Speed,High School,16,12.4,4,10,74.9,45,36,80.2,4,79.08,Low,False
STU11377,SE501,Spring 2024,1,59.4,55.1,58.1,2.32,4,20,Female,Medium,4.0,Limited,Bachelors,10,15.6,1,6,75.7,50,32,63.4,3,61.84,Low,False
STU11382,DS201,Spring 2024,1,63.5,68.5,65.0,2.6,4,25,Female,Low,10.1,Moderate,High School,11,12.0,3,6,81.8,45,30,67.3,1,66.51,Low,False
STU11419,DB401,Spring 2024,1,62.0,65.4,63.0,2.52,4,24,Female,Medium,5.6,Limited,Bachelors,11,15.8,6,5,75.4,45,32,70.2,5,66.68,Low,False
STU11428,CS101,Spring 2024,1,66.3,71.4,67.8,2.71,4,21,Female,Low,16.9,High-Speed,High School,13,13.4,2,2,74.0,45,36,79.4,5,74.0,Low,False
STU11443,CS101,Spring 2024,1,65.4,65.7,65.5,2.62,3,20,Male,High,2.2,Limited,High School,13,8.1,9,14,80.8,50,38,75.4,2,73.36,Low,False
STU11452,CS101,Spring 2024,1,80.0,80.1,80.0,3.2,3,21,Female,Low,33.6,Moderate,Bachelors,17,16.6,3,5,85.6,50,46,92.2,1,88.72,Low,False
STU11458,DS201,Spring 2024,1,46.7,42.2,45.4,1.82,3,21,Male,Medium,9.9,High-Speed,Bachelors,10,12.0,1,8,77.2,40,29,73.5,6,67.19,Low,False
STU11500,SE501,Spring 2024,1,72.4,67.7,71.0,2.84,3,24,Female,High,0.7,High-Speed,Bachelors,17,11.9,6,14,67.5,40,34,84.5,2,81.25,Low,False
STU11502,DB401,Spring 2024,1,44.8,46.0,45.1,1.8,4,21,Male,Medium,10.0,High-Speed,High School,8,11.2,2,4,88.3,45,29,65.2,3,62.26,Low,False
STU11516,DB401,Spring 2024,1,59.5,67.7,62.0,2.48,4,24,Female,Low,27.4,High-Speed,High School,15,15.6,5,2,76.6,40,28,69.8,4,72.72,Low,False
STU11521,SE501,Spring 2024,1,58.7,53.0,57.0,2.28,3,19,Female,High,3.1,Moderate,High School,20,15.3,6,10,60.8,45,37,83.3,5,83.81,Low,False
STU11545,DB401,Spring 2024,1,51.5,52.5,51.8,2.07,4,23,Male,Low,3.9,High-Speed,High School,14,14.2,5,13,78.6,45,33,73.4,3,73.42,Low,False
STU11548,AI301,Spring 2024,1,72.3,70.6,71.8,2.87,4,22,Male,High,23.0,High-Speed,Bachelors,12,21.2,0,3,70.1,40,28,69.8,4,66.92,Low,False
STU11554,CS101,Spring 2024,1,64.8,63.2,64.3,2.57,4,18,Male,Medium,2.4,High-Speed,High School,13,16.0,1,11,70.5,40,31,76.7,3,71.95,Low,False
STU11563,DS201,Spring 2024,1,47.4,51.7,48.7,1.95,4,19,Male,Medium,6.1,High-Speed,Bachelors,13,9.7,4,2,68.1,40,27,66.5,2,66.37,Low,False
STU11592,CS101,Spring 2024,1,62.0,63.6,62.5,2.5,4,23,Male,Medium,5.2,High-Speed,High School,14,20.2,4,10,68.6,50,40,80.0,2,74.72,Low,False
STU11596,SE501,Spring 2024,1,60.2,55.0,58.7,2.35,4,18,Male,Low,7.9,Moderate,Bachelors,17,20.3,5,4,74.2,40,30,73.8,2,77.24,Low,False
STU11601,DB401,Spring 2024,1,61.0,59.1,60.4,2.42,3,20,Male,Medium,12.6,High-Speed,Bachelors,11,4.3,8,10,71.3,40,30,74.8,4,68.16,Low,False
STU11621,AI301,Spring 2024,1,48.5,55.7,50.7,2.03,4,24,Male,Medium,4.4,High-Speed,Bachelors,17,13.8,5,2,54.7,40,31,78.1,0,75.49,Low,False
STU11661,DS201,Spring 2024,1,62.4,69.3,64.5,2.58,3,20,Female,Medium,0.9,High-Speed,Doctorate,15,7.3,5,4,79.9,45,29,65.1,6,71.03,Low,False
STU11673,DB401,Spring 2024,1,67.1,69.9,68.0,2.72,3,21,Female,Low,16.1,High-Speed,Bachelors,10,1.0,4,3,90.7,40,29,73.6,6,69.94,Low,False
STU11722,DB401,Spring 2024,1,47.5,39.1,45.0,1.8,4,25,Male,Medium,5.5,Moderate,High School,10,17.1,3,7,71.2,40,28,68.9,1,63.69,Low,False
STU11732,DB401,Spring 2024,1,60.3,69.7,63.1,2.52,4,20,Female,High,2.2,High-Speed,High School,15,16.0,2,14,71.4,50,40,79.4,1,76.48,Low,False
STU11747,CS101,Spring 2024,1,73.6,73.5,73.6,2.94,4,18,Male,Medium,13.3,High-Speed,Bachelors,17,21.3,5,6,83.6,45,36,80.4,2,82.42,Low,False
STU11752,SE501,Spring 2024,1,57.2,68.3,60.5,2.42,4,22,Male,Low,6.2,High-Speed,High School,7,21.7,2,6,83.9,50,28,55.8,5,55.18,Low,False
STU11761,SE501,Spring 2024,1,49.8,57.0,51.9,2.08,4,22,Female,Medium,16.7,Limited,High School,14,15.6,2,2,63.1,50,34,67.6,1,67.42,Low,False
STU11776,DB401,Spring 2024,1,65.3,54.8,62.2,2.49,3,23,Female,Low,2.0,Limited,Bachelors,13,16.9,1,12,90.9,50,31,61.9,3,68.63,Low,False
STU11778,AI301,Spring 2024,1,55.9,54.6,55.5,2.22,3,23,Male,Low,15.2,High-Speed,High School,18,3.2,3,14,67.2,40,31,77.3,2,79.09,Low,False
STU11797,SE501,Spring 2024,1,44.5,48.2,45.6,1.82,4,19,Male,High,0.0,High-Speed,Bachelors,13,13.9,5,4,77.9,50,31,61.3,5,65.73,Low,False
STU11812,CS101,Spring 2024,1,35.9,44.6,38.5,1.54,3,18,Male,Medium,10.1,High-Speed,Bachelors,14,14.1,3,12,78.3,50,38,76.1,1,74.71,Low,True
STU11825,DB401,Spring 2024,1,58.0,48.2,55.1,2.2,3,19,Female,High,20.7,Limited,Masters,18,21.4,7,12,57.0,50,41,82.9,3,79.85,Low,False
STU11826,AI301,Spring 2024,1,55.5,56.9,55.9,2.24,4,19,Male,Medium,5.0,High-Speed,Bachelors,17,16.8,3,11,72.3,45,37,82.7,2,81.31,Low,False
STU11828,AI301,Spring 2024,1,61.1,66.1,62.6,2.5,4,23,Female,Medium,3.3,High-Speed,Bachelors,17,12.1,4,4,70.0,50,42,84.8,0,81.9,Low,False
STU11833,AI301,Spring 2024,1,41.5,44.4,42.4,1.7,3,20,Female,Medium,2.6,Limited,Bachelors,13,17.6,6,6,69.1,40,30,76.1,5,71.37,Low,True
STU11838,AI301,Spring 2024,1,59.1,68.4,61.9,2.48,4,18,Female,Medium,4.4,High-Speed,Bachelors,9,14.3,4,7,86.3,50,31,61.9,1,61.71,Low,False
STU11869,SE501,Spring 2024,1,59.3,62.5,60.3,2.41,4,23,Female,Medium,14.4,High-Speed,Bachelors,14,25.5,1,6,62.2,40,33,82.4,2,74.64,Low,False
STU11877,AI301,Spring 2024,1,47.9,47.9,47.9,1.92,4,25,Female,Medium,10.6,High-Speed,High School,14,12.3,4,12,56.7,50,31,62.7,1,63.69,Low,False
STU11883,DS201,Spring 2024,1,62.9,60.9,62.3,2.49,4,18,Female,Medium,1.5,High-Speed,Bachelors,15,3.7,5,11,79.3,45,30,67.4,3,72.06,Low,False
STU11902,DS201,Spring 2024,1,56.0,56.1,56.0,2.24,4,20,Female,Medium,0.6,High-Speed,High School,13,14.5,3,10,62.2,45,34,75.1,0,69.49,Low,False
STU11910,DS201,Spring 2024,1,70.6,75.6,72.1,2.88,4,20,Male,Low,7.7,High-Speed,Bachelors,16,17.5,4,6,74.5,40,32,79.4,0,78.6,Low,False
STU11926,DS201,Spring 2024,1,50.2,53.5,51.2,2.05,4,25,Female,Low,11.7,High-Speed,High School,14,6.7,4,2,50.7,45,34,74.8,6,68.54,Low,False
STU11939,AI301,Spring 2024,1,63.3,52.3,60.0,2.4,3,24,Male,Medium,4.0,Moderate,Bachelors,16,18.0,6,5,83.3,40,31,77.0,4,79.16,Low,False
STU11948,AI301,Spring 2024,1,37.2,44.1,39.3,1.57,3,18,Male,Medium,7.5,High-Speed,High School,14,18.1,3,14,52.9,40,31,77.6,4,70.38,Low,True
STU11985,AI301,Spring 2024,1,70.7,76.1,72.3,2.89,3,21,Male,Medium,4.9,High-Speed,Masters,13,14.5,2,13,100.0,50,36,71.0,4,75.0,Low,False
STU11989,DB401,Spring 2024,1,53.1,64.5,56.5,2.26,3,21,Female,Medium,3.8,High-Speed,Doctorate,11,17.2,3,8,69.2,40,28,69.5,3,65.09,Low,False
STU11995,SE501,Spring 2024,1,62.1,71.3,64.9,2.6,4,19,Female,Medium,4.7,High-Speed,Bachelors,13,11.4,1,4,79.8,50,35,70.6,7,70.76,Low,False
STU12014,AI301,Spring 2024,1,52.2,57.0,53.6,2.14,4,22,Female,Medium,4.8,Moderate,Bachelors,18,15.8,2,9,68.0,45,40,89.5,4,85.35,Low,False
STU12035,DS201,Spring 2024,1,58.9,64.4,60.6,2.42,3,21,Male,Medium,1.6,High-Speed,High School,14,20.2,4,8,74.5,50,41,81.1,4,76.45,Low,False
STU12080,AI301,Spring 2024,1,79.8,83.7,81.0,3.24,3,19,Male,Low,6.2,Moderate,Bachelors,18,13.1,3,4,80.0,40,38,94.0,1,90.0,Low,False
STU12093,AI301,Spring 2024,1,68.0,71.2,68.9,2.76,4,24,Female,Medium,7.7,High-Speed,Bachelors,17,19.9,5,11,72.0,45,41,90.7,1,85.25,Low,False
STU12103,DB401,Spring 2024,1,54.2,60.6,56.1,2.24,4,19,Female,Low,3.0,Moderate,Masters,19,17.3,6,6,56.8,50,45,89.1,1,84.41,Low,False
STU12107,DS201,Spring 2024,1,64.3,61.0,63.3,2.53,3,23,Female,Medium,9.5,High-Speed,Bachelors,15,18.6,2,6,83.1,40,29,71.5,2,74.87,Low,False
STU12120,SE501,Spring 2024,1,70.7,75.4,72.1,2.88,4,19,Female,Medium,20.9,Moderate,High School,14,12.5,4,5,76.3,50,41,81.1,3,76.81,Low,False
STU12130,DS201,Spring 2024,1,63.2,63.7,63.3,2.53,4,20,Male,Low,20.1,High-Speed,Bachelors,13,23.7,6,3,74.0,45,31,69.5,3,69.05,Low,False
STU12143,SE501,Spring 2024,1,49.0,52.0,49.9,2.0,3,25,Male,Low,9.1,High-Speed,Bachelors,9,20.0,6,2,53.3,50,30,61.0,4,54.66,Low,False
STU12151,DS201,Spring 2024,1,62.3,72.0,65.2,2.61,4,24,Male,Low,7.4,High-Speed,High School,12,18.5,4,7,80.1,50,36,71.7,3,69.87,Low,False
STU12173,SE501,Spring 2024,1,51.2,46.4,49.8,1.99,3,18,Female,Low,14.9,High-Speed,Bachelors,14,15.3,7,10,55.7,40,30,75.0,4,69.64,Low,False
STU12178,AI301,Spring 2024,1,53.4,46.1,51.2,2.05,3,22,Female,Medium,4.9,High-Speed,Bachelors,18,11.6,3,9,59.3,40,31,76.7,1,77.21,Low,False
