student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU10338,DS201,Fall 2024,2,49.8,52.0,50.4,2.02,4,22,Male,Medium,2.0,Moderate,Bachelors,10,20.4,6,6,60.8,45,25,55.5,4,54.91,Medium,False
STU10372,AI301,Fall 2024,2,47.6,50.7,48.5,1.94,3,25,Male,High,4.4,Limited,Bachelors,11,11.8,2,13,50.4,40,25,61.6,5,57.38,Medium,False
STU10375,CS101,Fall 2024,2,60.0,59.8,60.0,2.4,4,20,Male,Medium,5.4,High-Speed,Bachelors,7,18.4,2,4,95.9,50,20,41.0,3,50.18,Medium,False
STU10391,DB401,Fall 2024,2,49.0,48.2,48.8,1.95,4,24,Male,Medium,6.9,Moderate,High School,11,21.2,0,11,92.7,40,27,66.3,2,68.19,Medium,False
STU10415,AI301,Fall 2024,2,63.5,71.9,66.0,2.64,4,18,Male,Low,6.6,High-Speed,Bachelors,12,16.0,3,8,78.1,40,29,72.9,5,70.07,Medium,False
STU10419,DS201,Fall 2024,2,52.1,49.3,51.3,2.05,3,20,Female,Medium,6.7,Moderate,Bachelors,12,15.5,4,14,66.3,40,24,60.7,5,61.61,Medium,False
STU10420,SE501,Fall 2024,2,52.4,47.9,51.0,2.04,3,20,Female,Medium,19.4,High-Speed,Masters,11,3.3,5,8,48.0,45,29,64.9,2,58.55,Medium,False
STU10431,AI301,Fall 2024,2,48.3,46.2,47.7,1.91,3,24,Female,Medium,16.2,High-Speed,High School,13,12.5,7,3,54.7,45,28,62.5,2,61.69,Medium,False
STU10436,SE501,Fall 2024,2,57.7,54.9,56.9,2.28,4,19,Male,Medium,7.8,Moderate,High School,14,25.3,3,7,45.9,45,32,71.1,4,65.73,Medium,False
STU10466,DB401,Fall 2024,2,52.6,48.7,51.4,2.06,4,18,Male,Low,5.3,Moderate,Masters,9,21.4,2,8,68.6,45,27,60.7,3,57.57,Medium,False
STU10482,SE501,Fall 2024,2,58.2,56.5,57.7,2.31,3,20,Male,Medium,0.9,Moderate,Masters,12,11.8,2,14,66.0,45,30,65.7,1,64.05,Medium,False
STU10494,CS101,Fall 2024,2,55.6,56.1,55.8,2.23,4,24,Male,Low,4.6,Moderate,High School,10,12.6,1,9,74.1,45,30,67.5,4,63.57,Medium,False
STU10507,DS201,Fall 2024,2,55.7,48.3,53.5,2.14,3,19,Female,Low,32.0,Limited,Masters,15,15.0,4,2,53.3,50,40,80.2,5,73.26,Medium,False
STU10520,SE501,Fall 2024,2,49.1,53.4,50.4,2.02,3,24,Female,Medium,8.3,High-Speed,Bachelors,11,20.3,2,14,84.3,45,28,62.7,3,64.71,Medium,False
STU10538,SE501,Fall 2024,2,73.1,81.7,75.7,3.03,4,23,Male,Medium,9.6,Moderate,High School,9,22.9,4,11,92.6,45,30,67.6,2,65.82,Medium,False
STU10558,SE501,Fall 2024,2,63.4,71.8,65.9,2.64,4,22,Female,Medium,16.3,High-Speed,High School,13,19.8,4,10,66.1,40,26,64.2,1,64.82,Medium,False
STU10570,CS101,Fall 2024,2,63.8,65.5,64.3,2.57,4,23,Female,Medium,4.9,Moderate,Bachelors,12,16.7,4,14,68.5,50,35,69.1,0,66.25,Medium,False
STU10583,AI301,Fall 2024,2,56.3,52.5,55.1,2.2,4,23,Male,Low,11.5,Limited,High School,13,15.9,5,4,77.6,40,25,62.3,0,66.17,Medium,False
STU10586,CS101,Fall 2024,2,62.8,69.3,64.8,2.59,4,18,Male,High,4.0,High-Speed,High School,17,15.7,5,9,69.9,50,34,67.9,6,73.43,Medium,False
STU10616,CS101,Fall 2024,2,62.3,59.8,61.6,2.46,4,23,Male,Medium,3.8,High-Speed,Bachelors,15,16.3,2,8,63.2,45,28,61.9,2,66.09,Medium,False
STU10623,DB401,Fall 2024,2,50.9,46.9,49.7,1.99,4,21,Male,Medium,7.6,Moderate,High School,10,10.6,3,14,69.8,45,28,61.4,4,59.66,Medium,False
STU10648,AI301,Fall 2024,2,37.9,39.2,38.3,1.53,4,20,Female,Medium,12.0,Moderate,Doctorate,15,15.2,6,4,60.9,45,28,63.0,2,66.18,Medium,True
STU10694,DS201,Fall 2024,2,46.2,48.5,46.9,1.88,4,24,Male,Medium,7.8,High-Speed,High School,12,9.8,3,13,53.4,50,38,76.2,0,66.78,Medium,False
STU10705,AI301,Fall 2024,2,41.0,32.2,38.4,1.54,3,23,Other,Low,23.6,High-Speed,Bachelors,12,12.2,10,2,86.1,40,25,62.5,1,66.47,Medium,True
STU10719,SE501,Fall 2024,2,62.5,51.4,59.2,2.37,4,21,Female,Medium,4.2,Moderate,Bachelors,9,11.5,5,14,71.7,40,27,68.3,3,61.99,Medium,False
STU10732,DB401,Fall 2024,2,62.1,69.0,64.2,2.57,4,21,Female,Medium,16.7,Moderate,Bachelors,8,12.7,4,4,78.9,50,29,57.1,2,56.33,Medium,False
STU10734,AI301,Fall 2024,2,62.2,65.3,63.1,2.52,4,18,Male,Low,10.7,High-Speed,Masters,10,9.1,2,2,93.3,50,35,70.6,2,68.96,Medium,False
STU10743,DS201,Fall 2024,2,53.8,50.1,52.7,2.11,4,25,Female,Medium,11.5,High-Speed,Doctorate,7,13.7,1,7,74.8,45,25,55.7,4,53.31,Medium,False
STU10776,DS201,Fall 2024,2,45.9,48.0,46.5,1.86,4,20,Male,Medium,7.4,High-Speed,High School,14,8.9,4,12,78.3,40,20,50.4,3,61.86,Medium,False
STU10779,CS101,Fall 2024,2,49.4,50.1,49.6,1.98,4,20,Female,Low,18.3,Moderate,Bachelors,8,9.3,6,9,85.6,50,26,51.4,4,54.82,Medium,False
STU10806,CS101,Fall 2024,2,44.6,49.0,45.9,1.84,3,22,Female,Low,7.4,High-Speed,Doctorate,14,7.6,7,3,62.0,50,35,70.0,6,68.4,Medium,False
STU10810,CS101,Fall 2024,2,56.7,53.4,55.7,2.23,4,21,Other,Medium,3.5,High-Speed,High School,9,13.7,4,10,68.6,50,32,63.3,3,58.87,Medium,False
STU10814,DB401,Fall 2024,2,46.3,43.8,45.6,1.82,3,18,Female,Medium,6.6,Limited,High School,15,13.7,4,9,59.6,50,32,63.9,3,66.37,Medium,False
STU10844,AI301,Fall 2024,2,47.9,48.4,48.0,1.92,4,21,Male,High,7.9,High-Speed,Bachelors,17,9.0,1,6,55.6,40,30,74.1,5,73.67,Medium,False
STU10870,DB401,Fall 2024,2,47.1,46.5,46.9,1.88,3,19,Male,Low,18.2,Moderate,High School,11,8.5,8,2,64.2,45,27,60.4,2,59.54,Medium,False
STU10871,CS101,Fall 2024,2,34.9,39.1,36.2,1.45,4,20,Male,Medium,2.7,Moderate,Doctorate,11,22.6,3,3,68.9,50,28,56.0,7,58.28,Medium,True
STU10874,DS201,Fall 2024,2,54.4,56.7,55.1,2.2,4,21,Male,Medium,5.8,High-Speed,High School,15,16.0,2,13,58.3,50,34,68.0,2,68.16,Medium,False
STU10883,SE501,Fall 2024,2,62.5,67.6,64.0,2.56,4,20,Male,High,5.4,High-Speed,Masters,7,14.4,5,13,81.8,50,28,55.3,0,54.51,Medium,False
STU10900,DB401,Fall 2024,2,63.4,62.8,63.2,2.53,4,24,Male,Medium,42.1,Moderate,Bachelors,7,12.2,7,6,100.0,45,24,52.5,1,56.75,Medium,False
STU10907,AI301,Fall 2024,2,41.7,46.9,43.3,1.73,4,25,Male,Low,20.4,Moderate,Bachelors,14,8.0,4,14,60.8,45,32,70.6,5,68.46,Medium,True
STU10908,CS101,Fall 2024,2,43.6,42.4,43.2,1.73,3,19,Male,Medium,1.9,High-Speed,High School,15,18.3,4,14,67.1,45,32,71.7,1,71.77,Medium,True
STU10913,AI301,Fall 2024,2,54.8,47.1,52.5,2.1,3,22,Male,Medium,1.4,Limited,Masters,16,9.0,2,9,49.2,40,27,68.7,4,68.19,Medium,False
STU10914,DB401,Fall 2024,2,49.4,57.7,51.9,2.08,4,25,Female,Low,23.7,Moderate,Bachelors,10,17.4,6,7,69.4,45,27,60.1,3,58.93,Medium,False
STU10916,DB401,Fall 2024,2,59.6,69.8,62.7,2.51,4,21,Male,Medium,0.8,High-Speed,Masters,11,12.4,1,12,78.2,50,33,65.8,3,65.04,Medium,False
STU10936,SE501,Fall 2024,2,49.3,54.5,50.8,2.03,3,23,Male,Medium,3.9,High-Speed,High School,9,10.5,1,6,59.0,40,26,64.0,1,57.3,Medium,False
STU10950,AI301,Fall 2024,2,36.5,38.1,37.0,1.48,3,21,Female,Medium,14.6,High-Speed,High School,8,8.7,3,2,70.1,40,22,54.5,0,53.27,Medium,False
STU10959,DB401,Fall 2024,2,46.5,45.2,46.1,1.84,3,20,Female,Medium,3.1,High-Speed,Bachelors,11,14.8,3,6,70.2,45,31,69.7,0,65.39,Medium,False
STU10991,CS101,Fall 2024,2,68.2,68.8,68.4,2.74,3,19,Female,Low,1.7,High-Speed,Masters,11,13.1,2,5,85.3,50,36,71.0,1,69.06,Medium,False
STU11005,DS201,Fall 2024,2,36.4,39.8,37.4,1.5,3,22,Female,Medium,25.3,Moderate,High School,8,19.4,5,2,59.1,50,31,62.3,4,54.97,Medium,False
STU11034,DB401,Fall 2024,2,50.5,44.3,48.6,1.94,3,23,Male,Medium,5.9,Moderate,High School,15,19.7,6,7,57.4,50,34,67.1,4,67.53,Medium,False
STU11037,DS201,Fall 2024,2,50.6,47.2,49.6,1.98,4,24,Female,High,15.3,Moderate,Doctorate,7,21.3,3,8,56.1,50,32,64.8,5,54.12,Medium,False
STU11043,SE501,Fall 2024,2,54.5,50.8,53.4,2.14,4,18,Female,Medium,20.9,Moderate,Doctorate,14,11.3,8,12,69.1,45,28,63.1,4,66.37,Medium,False
STU11054,CS101,Fall 2024,2,37.9,36.5,37.5,1.5,4,22,Other,Medium,15.4,High-Speed,High School,9,16.8,2,3,84.5,45,27,60.3,7,60.55,Medium,False
STU11065,CS101,Fall 2024,2,61.5,53.7,59.1,2.36,4,21,Female,Medium,5.3,Moderate,Bachelors,18,17.4,4,3,62.0,45,30,67.4,1,73.1,Medium,False
STU11089,AI301,Fall 2024,2,45.5,41.0,44.2,1.77,3,22,Male,Medium,2.6,High-Speed,High School,13,20.3,1,5,54.8,45,33,73.0,5,66.96,Medium,True
STU11098,AI301,Fall 2024,2,69.7,75.5,71.4,2.86,4,19,Female,Medium,0.5,Moderate,High School,10,14.0,0,2,83.6,50,30,59.3,1,61.37,Medium,False
STU11131,DB401,Fall 2024,2,44.0,47.1,44.9,1.8,4,23,Female,Low,1.2,High-Speed,High School,12,9.5,5,3,57.0,50,30,59.2,1,59.0,Medium,True
STU11135,DS201,Fall 2024,2,44.6,51.3,46.6,1.86,4,18,Male,High,17.9,High-Speed,High School,10,13.4,5,5,67.8,45,32,70.1,6,63.61,Medium,False
STU11138,SE501,Fall 2024,2,71.8,67.5,70.5,2.82,4,24,Male,Medium,9.0,Moderate,High School,12,17.3,4,7,88.9,40,23,58.0,4,64.78,Medium,False
STU11145,DS201,Fall 2024,2,48.6,57.0,51.1,2.04,3,24,Female,Medium,9.0,High-Speed,Bachelors,10,12.1,6,8,77.0,45,24,54.4,0,57.6,Medium,False
STU11161,DS201,Fall 2024,2,38.9,38.4,38.8,1.55,3,24,Male,Medium,2.7,Limited,High School,11,13.8,1,8,70.9,45,29,64.9,5,63.13,Medium,True
STU11163,AI301,Fall 2024,2,46.6,44.4,46.0,1.84,3,19,Female,Medium,11.1,High-Speed,Doctorate,13,8.4,5,4,57.4,50,35,69.1,7,65.53,Medium,False
STU11184,DS201,Fall 2024,2,43.2,42.5,43.0,1.72,4,18,Male,Medium,14.8,High-Speed,High School,9,16.5,7,7,72.6,45,29,65.1,4,60.57,Medium,False
STU11188,AI301,Fall 2024,2,38.3,35.2,37.4,1.5,4,18,Male,Low,3.3,High-Speed,High School,14,14.4,1,13,62.2,50,40,79.5,5,73.19,Medium,True
STU11201,AI301,Fall 2024,2,64.6,67.1,65.4,2.62,3,19,Male,High,11.8,Moderate,High School,8,11.3,5,5,78.3,45,28,62.9,3,59.11,Medium,False
STU11223,SE501,Fall 2024,2,43.7,46.0,44.4,1.78,4,20,Female,Medium,2.4,Moderate,Masters,9,15.9,9,4,87.5,45,19,41.2,6,51.6,Medium,False
STU11243,DS201,Fall 2024,2,52.5,54.0,52.9,2.12,4,23,Female,Low,10.1,Limited,High School,14,22.8,2,2,55.1,45,23,50.5,4,57.27,Medium,False
STU11260,DB401,Fall 2024,2,48.9,48.5,48.8,1.95,4,19,Male,Low,0.1,High-Speed,High School,13,13.9,3,6,69.2,45,28,63.1,5,64.89,Medium,False
STU11261,DB401,Fall 2024,2,70.2,65.6,68.8,2.75,4,19,Female,Medium,6.2,High-Speed,High School,12,15.3,3,14,68.9,40,28,70.5,3,67.03,Medium,False
STU11266,SE501,Fall 2024,2,59.1,58.9,59.0,2.36,4,21,Male,Medium,0.9,Moderate,Masters,14,16.3,2,9,71.3,45,29,63.9,2,67.21,Medium,False
STU11314,DS201,Fall 2024,2,63.7,64.8,64.0,2.56,3,22,Male,Medium,8.4,High-Speed,High School,12,9.7,3,10,63.3,45,31,70.0,3,65.66,Medium,False
STU11335,AI301,Fall 2024,2,58.1,57.9,58.0,2.32,4,19,Female,Low,9.3,Limited,Bachelors,9,21.0,4,12,67.2,40,25,61.4,5,57.64,Medium,False
STU11354,CS101,Fall 2024,2,70.1,71.2,70.4,2.82,3,24,Male,Medium,3.2,High-Speed,High School,12,20.9,2,4,78.3,45,30,67.7,2,67.51,Medium,False
STU11383,DS201,Fall 2024,2,51.0,48.0,50.1,2.0,3,24,Male,Medium,1.0,High-Speed,Masters,11,16.3,6,2,73.1,50,28,56.1,8,59.17,Medium,True
STU11420,DB401,Fall 2024,2,42.1,43.5,42.5,1.7,3,24,Male,Medium,1.8,High-Speed,Bachelors,12,11.0,7,3,56.8,50,25,50.8,3,54.76,Medium,True
STU11435,AI301,Fall 2024,2,50.8,47.0,49.7,1.99,4,23,Male,Medium,1.9,Moderate,High School,12,16.8,1,8,63.4,40,30,76.1,3,68.73,Medium,False
STU11438,AI301,Fall 2024,2,68.0,72.5,69.4,2.78,4,18,Male,Medium,5.3,High-Speed,High School,13,14.3,8,3,73.8,40,28,68.9,5,68.71,Medium,False
STU11456,CS101,Fall 2024,2,64.5,63.0,64.0,2.56,4,21,Female,Medium,0.8,High-Speed,Bachelors,14,12.2,3,7,65.1,40,23,56.4,2,62.22,Medium,False
STU11461,AI301,Fall 2024,2,52.4,52.6,52.5,2.1,3,19,Female,Medium,8.2,High-Speed,High School,8,11.9,3,3,70.9,50,30,59.6,3,55.98,Medium,False
STU11490,SE501,Fall 2024,2,54.8,57.8,55.7,2.23,3,21,Male,Low,0.8,High-Speed,High School,6,19.7,1,9,73.1,50,24,47.8,2,47.52,Medium,False
STU11520,CS101,Fall 2024,2,46.5,49.3,47.3,1.89,4,18,Male,Low,16.3,High-Speed,High School,12,10.5,4,10,73.4,40,24,60.8,2,63.08,Medium,False
STU11527,SE501,Fall 2024,2,61.1,65.9,62.5,2.5,4,22,Male,Low,0.1,Moderate,High School,11,17.1,3,5,87.9,40,29,71.6,2,69.88,Medium,False
STU11541,DB401,Fall 2024,2,36.2,41.1,37.7,1.51,4,19,Male,Medium,1.6,High-Speed,High School,12,11.6,5,4,62.4,45,29,64.6,4,62.78,Medium,True
STU11555,DS201,Fall 2024,2,68.6,73.1,69.9,2.8,3,18,Male,High,17.8,Limited,Masters,12,15.5,4,5,91.6,50,34,68.4,3,70.52,Medium,False
STU11558,AI301,Fall 2024,2,61.4,65.9,62.8,2.51,4,25,Female,Low,4.9,High-Speed,Bachelors,12,12.4,3,14,66.5,45,32,71.6,4,67.1,Medium,False
STU11566,AI301,Fall 2024,2,42.0,48.3,43.9,1.76,4,25,Female,Low,31.6,High-Speed,High School,16,25.4,8,14,41.3,40,28,69.6,1,67.06,Medium,True
STU11605,DS201,Fall 2024,2,47.5,48.2,47.7,1.91,3,22,Female,Low,3.3,High-Speed,Bachelors,12,15.5,7,9,77.2,40,29,73.3,1,70.09,Medium,False
STU11606,SE501,Fall 2024,2,52.4,62.7,55.5,2.22,4,20,Male,Low,7.9,High-Speed,Masters,11,23.3,7,10,78.0,40,21,53.4,4,58.8,Medium,False
STU11608,DS201,Fall 2024,2,56.0,58.7,56.8,2.27,3,18,Male,Low,16.1,Limited,High School,18,22.7,4,4,65.2,40,30,74.1,4,77.09,Medium,False
STU11614,CS101,Fall 2024,2,48.7,47.7,48.4,1.94,4,23,Male,Medium,3.2,High-Speed,High School,11,17.9,6,2,51.0,45,33,74.2,2,63.8,Medium,False
STU11635,DB401,Fall 2024,2,59.9,65.5,61.6,2.46,4,24,Male,Medium,3.5,Moderate,High School,9,14.0,0,13,85.2,40,23,58.6,3,59.84,Medium,False
STU11671,DS201,Fall 2024,2,64.4,59.6,63.0,2.52,4,18,Female,High,0.3,Limited,Bachelors,12,10.7,8,8,81.0,50,37,74.9,2,71.65,Medium,False
STU11691,SE501,Fall 2024,2,55.8,58.6,56.6,2.26,3,23,Female,Low,0.6,Limited,Bachelors,6,19.8,3,10,91.3,45,21,47.6,5,51.06,Medium,False
STU11703,AI301,Fall 2024,2,68.8,61.8,66.7,2.67,4,20,Female,Medium,15.9,High-Speed,Bachelors,14,14.7,4,3,54.9,45,35,77.5,3,70.73,Medium,False
STU11710,AI301,Fall 2024,2,48.2,52.0,49.3,1.97,4,24,Male,High,0.5,High-Speed,Bachelors,14,21.3,3,12,70.4,45,31,69.5,4,69.83,Medium,False
STU11711,DB401,Fall 2024,2,60.0,58.6,59.6,2.38,3,25,Male,High,30.3,Moderate,Masters,10,10.2,4,2,78.1,50,30,60.2,4,60.72,Medium,False
STU11758,AI301,Fall 2024,2,59.1,60.3,59.5,2.38,4,20,Male,Medium,1.6,High-Speed,Doctorate,14,19.8,4,10,67.0,50,42,83.9,1,76.35,Medium,False
STU11792,DB401,Fall 2024,2,51.4,54.1,52.2,2.09,3,23,Female,Medium,2.3,Moderate,Bachelors,9,19.8,8,12,62.5,40,26,63.9,2,57.95,Medium,False
STU11794,CS101,Fall 2024,2,48.7,40.8,46.3,1.85,3,23,Male,High,14.4,Limited,High School,6,13.1,7,13,80.9,40,22,54.8,2,52.58,Medium,False
STU11818,AI301,Fall 2024,2,45.4,51.5,47.2,1.89,4,24,Female,Medium,20.0,Limited,High School,12,10.9,1,11,57.7,45,27,61.1,3,60.09,Medium,False
STU11821,DS201,Fall 2024,2,51.9,55.8,53.1,2.12,3,18,Male,High,0.2,Limited,Bachelors,11,9.3,4,14,59.5,40,26,65.3,1,61.05,Medium,False
STU11853,DB401,Fall 2024,2,44.1,40.7,43.1,1.72,3,18,Female,Low,4.1,High-Speed,High School,9,20.7,4,2,73.4,50,25,49.4,4,52.88,Medium,False
STU11859,DB401,Fall 2024,2,64.6,62.3,63.9,2.56,3,21,Female,Medium,17.6,High-Speed,Bachelors,9,16.3,3,7,79.8,45,31,69.8,3,64.36,Medium,False
STU11893,AI301,Fall 2024,2,54.2,55.3,54.5,2.18,3,25,Male,Medium,9.5,Moderate,High School,14,6.6,7,10,71.3,50,36,72.8,3,71.66,Medium,False
STU11894,DB401,Fall 2024,2,43.5,41.2,42.8,1.71,3,24,Female,Medium,6.7,Limited,High School,14,17.9,2,13,47.2,45,29,65.2,4,63.04,Medium,True
STU11903,AI301,Fall 2024,2,51.5,57.7,53.4,2.14,3,19,Male,Medium,14.8,Moderate,Masters,11,18.0,2,7,65.5,40,28,70.3,5,64.75,Medium,False
STU11906,AI301,Fall 2024,2,59.3,56.5,58.5,2.34,3,18,Female,Low,0.4,High-Speed,Doctorate,12,9.1,1,7,81.1,45,31,69.9,3,69.17,Medium,False
STU11917,DB401,Fall 2024,2,54.4,58.6,55.7,2.23,3,22,Female,Low,9.2,Limited,Bachelors,18,17.7,6,7,50.9,45,30,67.7,2,71.03,Medium,False
STU11961,DS201,Fall 2024,2,52.0,49.3,51.2,2.05,3,23,Male,Low,14.1,Moderate,Bachelors,11,21.4,4,10,65.0,45,27,61.0,7,60.0,Medium,False
STU11973,AI301,Fall 2024,2,56.7,55.2,56.3,2.25,4,20,Female,Low,18.8,High-Speed,High School,10,16.4,6,4,75.9,40,26,66.1,4,63.23,Medium,False
STU11981,CS101,Fall 2024,2,51.8,54.4,52.6,2.1,4,21,Female,Low,7.8,High-Speed,High School,13,11.0,3,10,88.2,40,27,67.7,5,70.99,Medium,False
STU12000,DB401,Fall 2024,2,47.0,47.2,47.1,1.88,4,18,Male,Medium,13.1,High-Speed,High School,11,13.1,7,7,76.1,40,27,68.0,6,65.72,Medium,False
STU12019,DB401,Fall 2024,2,62.8,57.1,61.1,2.44,3,18,Female,Medium,5.4,Moderate,Masters,12,13.6,2,7,60.5,45,32,71.6,4,65.9,Medium,False
STU12028,DS201,Fall 2024,2,56.5,54.4,55.9,2.24,3,25,Male,High,16.6,Limited,High School,9,12.2,2,9,63.9,40,24,60.8,5,56.68,Medium,False
STU12037,AI301,Fall 2024,2,65.5,72.6,67.6,2.7,4,25,Male,Medium,2.6,Moderate,Bachelors,12,9.2,5,9,82.0,45,24,52.6,1,60.7,Medium,False
STU12043,SE501,Fall 2024,2,60.6,60.5,60.6,2.42,4,19,Male,Medium,3.2,High-Speed,Bachelors,11,17.1,5,6,67.1,50,29,58.8,1,59.32,Medium,False
STU12079,CS101,Fall 2024,2,48.3,51.6,49.3,1.97,3,21,Female,Low,2.4,High-Speed,High School,10,11.0,2,9,65.0,50,27,54.3,4,55.15,Medium,False
STU12095,AI301,Fall 2024,2,44.3,47.8,45.4,1.82,3,18,Female,Medium,17.1,High-Speed,Bachelors,14,24.2,4,6,81.9,50,29,58.6,3,66.68,Medium,False
STU12125,DB401,Fall 2024,2,53.4,58.8,55.0,2.2,3,23,Female,Medium,6.9,High-Speed,High School,11,17.6,1,5,70.2,45,22,48.3,3,54.69,Medium,False
STU12133,DS201,Fall 2024,2,41.0,47.1,42.8,1.71,3,19,Female,Medium,11.3,High-Speed,High School,14,13.5,5,12,71.4,45,31,69.4,4,69.98,Medium,True
STU12145,AI301,Fall 2024,2,39.1,44.8,40.8,1.63,4,22,Female,Medium,3.9,Limited,Masters,12,14.7,5,12,79.3,40,21,53.0,1,60.36,Medium,True
STU12156,CS101,Fall 2024,2,31.6,47.5,36.4,1.46,4,25,Male,High,10.8,High-Speed,Doctorate,13,15.3,2,7,37.8,45,25,56.0,1,55.06,Medium,True
