student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU11585,SE501,Fall 2025,4,80.3,79.3,80.0,3.2,3,21,Male,Low,5.8,Moderate,High School,18,17.8,3,11,88.8,50,43,86.6,3,88.06,Low,False
STU11593,CS101,Fall 2025,4,72.3,77.4,73.8,2.95,4,22,Male,Medium,33.0,High-Speed,Bachelors,11,16.2,7,6,82.9,40,30,74.5,2,70.33,Low,False
STU11602,AI301,Fall 2025,4,42.5,41.7,42.2,1.69,3,23,Male,Medium,3.3,High-Speed,High School,11,22.3,5,5,61.2,50,32,63.7,6,60.59,Low,True
STU11611,AI301,Fall 2025,4,73.9,72.8,73.6,2.94,4,18,Female,Medium,8.8,High-Speed,High School,16,13.0,1,5,75.8,40,30,74.6,3,76.46,Low,False
STU11616,AI301,Fall 2025,4,60.0,52.6,57.8,2.31,3,23,Other,Medium,4.1,High-Speed,High School,17,18.1,5,11,78.5,50,33,66.4,3,74.4,Low,False
STU11618,AI301,Fall 2025,4,64.7,53.2,61.2,2.45,4,18,Female,High,40.5,High-Speed,Masters,13,19.3,3,14,87.0,45,32,71.8,3,72.8,Low,False
STU11643,DS201,Fall 2025,4,50.1,47.0,49.2,1.97,4,19,Female,Medium,6.0,High-Speed,High School,11,11.8,4,12,71.3,50,35,69.8,2,65.66,Low,False
STU11665,DS201,Fall 2025,4,78.9,84.2,80.5,3.22,3,25,Female,High,6.1,Moderate,High School,10,12.2,7,11,92.9,40,29,71.7,5,69.43,Low,False
STU11675,CS101,Fall 2025,4,49.5,50.3,49.8,1.99,4,21,Male,Low,19.9,High-Speed,Masters,15,19.7,3,12,49.5,45,35,77.1,1,70.95,Low,False
STU11679,DS201,Fall 2025,4,65.0,66.7,65.5,2.62,4,19,Female,Low,2.8,High-Speed,Bachelors,15,20.0,5,14,98.1,40,26,64.5,5,74.37,Low,False
STU11681,DS201,Fall 2025,4,55.5,61.2,57.2,2.29,4,19,Female,Medium,3.6,High-Speed,Bachelors,12,9.3,4,3,65.9,40,32,78.8,4,70.58,Low,False
STU11684,CS101,Fall 2025,4,58.6,62.1,59.7,2.39,4,25,Male,Medium,7.8,Limited,High School,12,15.1,5,14,74.6,40,28,71.0,2,68.42,Low,False
STU11688,DS201,Fall 2025,4,63.7,65.6,64.3,2.57,3,23,Female,High,3.3,High-Speed,Masters,17,15.2,7,6,69.7,45,38,83.8,4,81.34,Low,False
STU11713,SE501,Fall 2025,4,57.6,48.9,55.0,2.2,4,20,Male,Medium,19.6,High-Speed,High School,11,18.0,3,3,67.7,45,30,65.9,4,62.99,Low,False
STU11733,SE501,Fall 2025,4,73.3,70.7,72.5,2.9,3,18,Male,Medium,21.4,High-Speed,High School,17,25.4,4,14,67.8,50,44,89.0,4,83.56,Low,False
STU11740,AI301,Fall 2025,4,49.8,53.3,50.8,2.03,3,21,Female,Medium,15.6,Moderate,Bachelors,12,11.0,0,8,65.1,40,27,66.3,1,64.17,Low,False
STU11751,SE501,Fall 2025,4,40.4,42.4,41.0,1.64,3,24,Male,Medium,18.4,High-Speed,Doctorate,16,18.5,2,5,54.9,45,35,78.7,5,74.33,Low,True
STU11760,DB401,Fall 2025,4,48.5,40.2,46.0,1.84,3,19,Male,Medium,5.4,High-Speed,Bachelors,16,6.0,2,6,75.6,40,31,76.8,4,77.52,Low,False
STU11766,CS101,Fall 2025,4,65.6,69.0,66.6,2.66,4,24,Female,Low,28.2,High-Speed,Doctorate,14,17.7,4,12,70.9,45,38,84.2,2,77.28,Low,False
STU11787,DB401,Fall 2025,4,52.5,56.8,53.8,2.15,3,18,Female,High,18.7,High-Speed,Bachelors,9,19.9,4,10,77.8,45,30,67.1,2,62.61,Low,False
STU11835,DB401,Fall 2025,4,60.1,67.9,62.5,2.5,3,24,Female,Low,31.0,Limited,Bachelors,14,20.9,3,14,86.2,45,32,72.1,0,74.29,Low,False
STU11849,DB401,Fall 2025,4,48.5,47.3,48.2,1.93,3,18,Female,High,4.3,Limited,Bachelors,16,10.4,5,3,83.9,40,27,67.8,3,74.68,Low,False
STU11864,DS201,Fall 2025,4,66.3,54.9,62.9,2.52,4,22,Other,Low,0.7,High-Speed,Bachelors,14,12.5,5,7,86.7,45,31,69.5,4,73.09,Low,False
STU11920,SE501,Fall 2025,4,56.4,52.3,55.2,2.21,4,22,Female,High,28.7,Limited,Masters,13,14.9,2,3,74.0,45,29,64.8,3,66.7,Low,False
STU11941,SE501,Fall 2025,4,53.5,42.7,50.3,2.01,4,19,Male,Low,5.2,High-Speed,High School,11,13.0,4,12,78.3,40,30,74.9,3,69.61,Low,False
STU11944,SE501,Fall 2025,4,69.9,68.8,69.6,2.78,4,23,Female,Medium,4.1,High-Speed,High School,13,18.3,3,10,85.8,50,32,64.5,3,68.91,Low,False
STU11952,AI301,Fall 2025,4,58.2,58.9,58.4,2.34,4,20,Female,Low,6.1,High-Speed,High School,12,22.2,13,14,78.1,50,37,73.9,2,70.57,Low,False
STU11954,AI301,Fall 2025,4,56.8,50.6,54.9,2.2,4,18,Other,High,4.4,High-Speed,Bachelors,10,11.9,3,8,88.9,45,29,64.5,3,65.03,Low,False
STU12003,CS101,Fall 2025,4,65.9,64.9,65.6,2.62,3,22,Male,High,7.1,High-Speed,Masters,14,12.2,6,5,87.6,40,26,65.3,2,71.17,Low,False
STU12023,DS201,Fall 2025,4,44.1,41.6,43.4,1.74,3,21,Male,Medium,2.2,High-Speed,Masters,13,17.2,6,4,74.1,50,34,67.8,3,68.22,Low,True
STU12027,DS201,Fall 2025,4,66.8,71.5,68.2,2.73,4,22,Other,Low,4.3,High-Speed,High School,18,18.8,4,10,85.6,40,25,61.7,3,74.97,Low,False
STU12085,AI301,Fall 2025,4,73.1,65.6,70.9,2.84,4,20,Female,High,4.2,Moderate,Bachelors,14,16.6,4,5,68.4,40,33,83.4,2,76.38,Low,False
STU12098,DS201,Fall 2025,4,65.7,70.8,67.2,2.69,3,18,Female,Low,4.8,Moderate,Bachelors,20,19.6,2,14,57.9,45,45,99.2,3,91.18,Low,False
STU12106,DS201,Fall 2025,4,71.1,69.9,70.8,2.83,4,21,Female,High,14.3,Moderate,Bachelors,15,17.2,5,7,95.6,40,23,56.8,3,70.02,Low,False
STU12114,SE501,Fall 2025,4,61.8,55.3,59.9,2.4,3,24,Female,High,7.3,Moderate,Bachelors,13,20.5,7,8,74.3,50,33,65.7,4,67.21,Low,False
STU12115,AI301,Fall 2025,4,70.6,84.0,74.6,2.98,3,23,Male,High,20.6,High-Speed,Bachelors,13,12.9,6,2,82.4,45,30,66.4,8,69.18,Low,True
STU12142,DB401,Fall 2025,4,51.0,54.6,52.1,2.08,3,20,Female,Medium,13.5,High-Speed,High School,10,11.8,6,9,80.5,40,24,59.7,4,60.95,Low,False
STU12168,AI301,Fall 2025,4,48.1,49.1,48.4,1.94,3,18,Female,Medium,9.9,High-Speed,High School,16,11.5,4,5,51.9,45,40,88.7,1,78.73,Low,False
STU12171,CS101,Fall 2025,4,54.9,62.8,57.3,2.29,3,20,Male,Medium,19.8,Moderate,Bachelors,14,4.9,3,8,54.6,40,31,76.8,1,70.32,Low,False
STU12174,AI301,Fall 2025,4,54.2,61.7,56.5,2.26,3,19,Male,Medium,1.8,High-Speed,High School,13,1.2,6,2,77.8,40,27,68.1,3,69.11,Low,False
STU12182,SE501,Fall 2025,4,61.4,63.3,62.0,2.48,4,23,Male,Medium,12.0,Moderate,Masters,13,13.6,5,4,78.9,40,29,71.4,2,70.98,Low,False
STU12185,DB401,Fall 2025,4,45.6,46.1,45.7,1.83,3,24,Female,Medium,1.7,High-Speed,High School,12,14.7,8,13,57.3,45,35,77.7,1,68.31,Low,False
STU12188,DB401,Fall 2025,4,64.7,62.3,64.0,2.56,4,23,Female,Medium,29.3,Moderate,Bachelors,15,20.6,1,8,73.3,50,41,81.8,4,78.06,Low,False
STU12203,AI301,Fall 2025,4,71.9,65.7,70.0,2.8,3,24,Male,High,8.1,Moderate,Bachelors,12,8.0,4,7,96.1,50,33,66.2,4,70.32,Low,False
STU12235,SE501,Fall 2025,4,64.4,64.2,64.3,2.57,3,25,Female,Medium,0.2,High-Speed,High School,24,7.4,3,10,68.3,45,44,97.3,0,92.31,Low,False
STU12238,AI301,Fall 2025,4,58.6,59.3,58.8,2.35,3,19,Male,Medium,19.3,Moderate,Doctorate,10,7.8,6,8,90.8,40,27,67.5,5,66.91,Low,False
STU12239,AI301,Fall 2025,4,60.8,64.4,61.9,2.48,4,23,Male,Medium,4.2,High-Speed,Bachelors,13,11.7,4,4,87.4,45,27,60.5,4,67.23,Low,False
STU12241,CS101,Fall 2025,4,66.9,72.2,68.5,2.74,3,23,Male,Low,8.6,High-Speed,High School,17,16.7,8,14,73.6,50,41,81.6,5,81.02,Low,False
