student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU10416,AI301,Spring 2026,5,79.4,76.9,78.7,3.15,4,22,Male,Medium,4.7,High-Speed,Doctorate,15,15.9,2,7,86.2,50,37,74.0,5,76.74,Medium,False
STU10430,CS101,Spring 2026,5,57.0,62.0,58.5,2.34,4,18,Male,High,5.7,Moderate,Bachelors,16,10.6,9,3,62.7,40,24,59.1,2,66.09,Medium,False
STU10441,DS201,Spring 2026,5,47.9,37.4,44.8,1.79,3,19,Other,Medium,10.6,High-Speed,Bachelors,16,8.3,4,2,51.1,40,31,76.5,3,72.47,Medium,True
STU10465,DB401,Spring 2026,5,64.5,61.0,63.4,2.54,4,20,Male,Low,2.6,Moderate,High School,13,15.1,4,2,79.8,40,27,66.9,4,68.91,Medium,False
STU10471,DS201,Spring 2026,5,53.8,58.8,55.3,2.21,4,18,Female,Medium,24.8,Moderate,Masters,6,14.4,0,13,84.1,45,27,59.5,5,55.57,Medium,False
STU10476,DB401,Spring 2026,5,37.1,35.2,36.5,1.46,4,24,Male,High,0.6,High-Speed,Masters,11,10.1,2,4,52.2,45,31,67.9,1,60.89,Medium,True
STU10479,SE501,Spring 2026,5,54.9,56.0,55.2,2.21,4,24,Female,Medium,12.4,Moderate,Bachelors,11,14.0,5,4,69.2,45,32,71.8,2,66.24,Medium,False
STU10489,DB401,Spring 2026,5,40.3,36.1,39.1,1.56,4,19,Female,High,0.2,High-Speed,Masters,4,14.4,4,6,64.2,40,23,58.1,7,47.89,Medium,False
STU10506,CS101,Spring 2026,5,67.3,71.4,68.5,2.74,3,23,Female,Medium,37.4,High-Speed,High School,12,15.5,3,6,81.1,45,30,67.7,4,68.07,Medium,False
STU10516,DS201,Spring 2026,5,63.1,59.2,61.9,2.48,3,25,Male,Medium,17.8,High-Speed,Bachelors,11,12.2,1,8,66.4,40,29,73.3,3,66.43,Medium,False
STU10519,DS201,Spring 2026,5,53.8,49.4,52.5,2.1,4,21,Male,High,35.9,High-Speed,Bachelors,13,17.2,4,4,67.6,45,33,73.6,4,69.82,Medium,False
STU10528,SE501,Spring 2026,5,65.0,65.0,65.0,2.6,3,21,Male,Medium,2.0,Moderate,High School,10,20.8,3,9,86.4,40,21,53.3,9,58.93,Medium,True
STU10530,AI301,Spring 2026,5,39.0,37.2,38.5,1.54,4,22,Female,Medium,3.5,High-Speed,High School,15,25.9,5,2,41.2,50,38,75.9,3,68.69,Medium,True
STU10543,CS101,Spring 2026,5,46.7,41.6,45.2,1.81,3,21,Female,Medium,17.4,High-Speed,Masters,11,9.1,3,13,57.3,50,37,74.0,1,64.96,Medium,False
STU10547,DS201,Spring 2026,5,60.7,57.1,59.6,2.38,3,20,Female,Low,7.8,High-Speed,Bachelors,11,19.8,3,11,84.0,50,34,68.2,2,67.4,Medium,False
STU10560,DB401,Spring 2026,5,58.5,59.3,58.7,2.35,4,19,Female,Medium,15.1,High-Speed,Bachelors,9,8.3,3,7,83.6,45,29,63.9,3,62.17,Medium,False
STU10561,CS101,Spring 2026,5,58.8,58.2,58.6,2.34,4,25,Male,Low,3.2,Moderate,Bachelors,9,10.1,5,11,74.6,40,24,59.7,6,58.27,Medium,False
STU10585,DB401,Spring 2026,5,49.9,49.0,49.6,1.98,3,18,Male,Medium,0.0,High-Speed,High School,13,27.0,6,10,64.6,45,29,63.4,3,64.12,Medium,False
STU10600,DS201,Spring 2026,5,45.1,46.6,45.5,1.82,3,21,Male,High,2.2,High-Speed,Bachelors,12,11.3,4,7,60.9,45,34,75.1,5,67.73,Medium,False
STU10608,DB401,Spring 2026,5,50.4,53.3,51.3,2.05,4,22,Female,Medium,33.2,High-Speed,Bachelors,9,12.5,3,10,81.8,45,28,61.6,8,60.66,Medium,True
STU10609,SE501,Spring 2026,5,55.7,57.7,56.3,2.25,4,20,Female,Medium,1.8,High-Speed,High School,15,18.8,5,3,79.4,50,29,58.5,7,67.63,Medium,False
STU10618,DS201,Spring 2026,5,57.4,70.1,61.2,2.45,4,18,Female,Low,30.3,Moderate,Bachelors,10,17.4,7,2,79.1,50,28,56.1,1,58.87,Medium,False
STU10635,DB401,Spring 2026,5,50.8,45.6,49.2,1.97,4,22,Male,Low,50.4,Moderate,Bachelors,17,5.8,3,12,58.4,40,32,81.0,2,77.68,Medium,False
STU10644,AI301,Spring 2026,5,56.0,54.0,55.4,2.22,3,25,Male,High,1.1,High-Speed,Masters,11,12.0,2,6,90.8,50,29,57.8,5,63.56,Medium,False
STU10647,AI301,Spring 2026,5,43.4,42.4,43.1,1.72,4,22,Female,High,9.0,High-Speed,Bachelors,10,11.7,3,11,66.8,50,24,48.4,3,52.56,Medium,True
STU10649,CS101,Spring 2026,5,70.3,68.6,69.8,2.79,4,19,Female,Low,13.6,Moderate,Bachelors,7,11.2,3,3,78.1,45,25,55.2,3,53.72,Medium,False
STU10651,DB401,Spring 2026,5,55.8,48.3,53.5,2.14,3,20,Female,High,0.4,Moderate,Bachelors,11,19.0,4,14,73.1,45,31,68.2,4,65.22,Medium,False
STU10656,DS201,Spring 2026,5,71.9,80.2,74.4,2.98,3,24,Male,Medium,1.9,Moderate,Bachelors,11,20.0,4,12,72.3,45,26,58.7,2,60.31,Medium,False
STU10664,DB401,Spring 2026,5,46.0,51.2,47.6,1.9,4,22,Male,Medium,3.6,Moderate,Bachelors,14,7.1,3,7,54.1,45,32,71.6,4,67.62,Medium,False
STU10668,DS201,Spring 2026,5,67.5,71.7,68.8,2.75,4,24,Male,Medium,7.8,High-Speed,High School,13,16.8,5,12,67.0,40,26,64.2,3,65.0,Medium,False
STU10672,CS101,Spring 2026,5,62.6,66.6,63.8,2.55,4,20,Male,Medium,4.7,High-Speed,Bachelors,12,18.1,2,11,87.6,45,24,53.3,2,62.17,Medium,False
STU10683,AI301,Spring 2026,5,51.2,52.4,51.6,2.06,4,25,Female,High,2.0,High-Speed,High School,10,17.3,4,9,73.3,50,28,56.1,0,57.71,Medium,False
STU10685,DB401,Spring 2026,5,57.3,56.1,56.9,2.28,3,23,Female,Low,18.0,High-Speed,Bachelors,10,28.3,4,12,84.0,50,29,58.6,1,61.1,Medium,False
STU10688,AI301,Spring 2026,5,51.1,48.6,50.4,2.02,4,19,Female,Medium,29.4,High-Speed,High School,9,17.3,6,14,73.1,50,27,53.3,3,54.77,Medium,False
STU10697,CS101,Spring 2026,5,60.0,57.1,59.1,2.36,4,23,Female,Low,6.7,Moderate,Bachelors,13,21.0,1,7,67.9,40,28,69.9,6,68.03,Medium,False
STU10699,DS201,Spring 2026,5,47.2,36.4,44.0,1.76,3,20,Male,Low,2.0,High-Speed,High School,3,14.2,5,13,72.4,45,22,49.7,3,43.83,Medium,False
STU10700,SE501,Spring 2026,5,62.8,55.1,60.5,2.42,4,18,Female,Low,0.0,Moderate,Bachelors,9,23.2,1,4,89.8,45,32,70.1,1,66.51,Medium,False
STU10713,AI301,Spring 2026,5,50.9,50.4,50.8,2.03,4,21,Male,Medium,24.8,High-Speed,High School,14,16.3,3,10,57.4,40,28,69.7,2,67.33,Medium,False
STU10735,SE501,Spring 2026,5,52.3,57.4,53.8,2.15,3,23,Female,Medium,25.6,Moderate,High School,6,18.6,3,8,82.1,50,26,52.7,3,51.77,Medium,False
STU10745,SE501,Spring 2026,5,66.9,73.8,69.0,2.76,3,18,Female,Medium,10.7,Moderate,Masters,17,15.5,13,2,65.9,40,31,78.6,2,77.98,Medium,False
STU10747,DB401,Spring 2026,5,52.3,46.8,50.7,2.03,3,21,Female,Medium,1.8,High-Speed,Bachelors,11,21.5,4,14,80.1,40,26,64.1,4,64.57,Medium,False
STU10784,SE501,Spring 2026,5,44.4,45.5,44.7,1.79,3,21,Male,Medium,7.7,Moderate,Masters,12,20.5,2,14,72.1,50,30,60.4,5,62.62,Medium,True
STU10787,DS201,Spring 2026,5,60.4,67.4,62.5,2.5,3,24,Male,Low,4.9,Limited,Bachelors,13,19.7,7,6,73.8,45,29,63.7,3,66.11,Medium,False
STU10809,CS101,Spring 2026,5,40.4,44.8,41.7,1.67,4,23,Male,Medium,6.8,High-Speed,Bachelors,10,13.9,4,12,54.2,40,27,68.3,3,59.99,Medium,True
STU10818,CS101,Spring 2026,5,53.4,52.4,53.1,2.12,4,20,Male,High,20.8,Moderate,Bachelors,11,13.0,5,12,67.5,50,30,60.8,3,60.4,Medium,False
STU10841,DB401,Spring 2026,5,56.2,53.3,55.3,2.21,4,19,Female,Medium,0.4,High-Speed,Bachelors,13,26.2,2,14,68.3,45,27,60.7,2,63.51,Medium,False
STU10862,SE501,Spring 2026,5,54.5,43.0,51.0,2.04,3,24,Female,Low,4.2,High-Speed,High School,13,7.4,5,10,51.4,45,32,71.4,7,65.48,Medium,False
STU10863,AI301,Spring 2026,5,46.8,46.2,46.6,1.86,3,24,Male,Medium,4.4,High-Speed,Doctorate,13,25.1,5,14,81.8,45,19,42.3,2,57.01,Medium,False
STU10864,CS101,Spring 2026,5,61.4,64.7,62.4,2.5,4,24,Male,Medium,3.6,High-Speed,Masters,12,16.5,6,12,76.4,50,35,69.6,3,68.08,Medium,False
STU10867,DB401,Spring 2026,5,61.0,48.1,57.1,2.28,3,19,Male,Medium,17.8,High-Speed,High School,9,12.4,4,5,72.4,50,34,67.4,3,61.68,Medium,False
STU10939,CS101,Spring 2026,5,47.7,45.1,46.9,1.88,3,23,Female,Medium,5.4,Moderate,Bachelors,10,17.9,6,9,86.5,40,20,50.9,4,57.75,Medium,False
STU10944,SE501,Spring 2026,5,50.2,51.9,50.7,2.03,3,20,Male,Low,2.4,Moderate,Masters,12,22.7,2,5,81.0,40,28,68.9,3,68.65,Medium,False
STU10971,SE501,Spring 2026,5,62.8,67.2,64.1,2.56,3,22,Female,Low,8.6,Moderate,Bachelors,10,1.0,3,12,60.5,40,28,69.1,7,61.65,Medium,False
STU10995,CS101,Spring 2026,5,53.4,51.9,52.9,2.12,4,22,Male,High,4.5,Moderate,High School,11,16.4,9,4,93.7,40,22,54.6,3,62.54,Medium,False
STU10996,AI301,Spring 2026,5,52.5,61.7,55.3,2.21,3,25,Female,High,25.0,Limited,Bachelors,15,18.8,4,11,76.7,50,30,59.6,2,67.64,Medium,False
STU10999,CS101,Spring 2026,5,65.5,63.8,65.0,2.6,4,21,Male,Medium,11.7,High-Speed,Bachelors,13,20.9,3,8,75.1,45,30,67.7,3,68.37,Medium,False
STU11007,AI301,Spring 2026,5,41.0,45.8,42.5,1.7,4,22,Female,Medium,15.1,High-Speed,Bachelors,13,16.9,7,12,72.1,45,25,56.2,3,62.02,Medium,True
STU11027,SE501,Spring 2026,5,49.9,47.3,49.1,1.96,4,24,Female,Medium,3.1,High-Speed,Bachelors,12,11.2,3,8,61.8,50,35,70.3,4,65.51,Medium,False
STU11052,AI301,Spring 2026,5,30.3,30.0,30.2,1.21,4,23,Female,Medium,15.8,High-Speed,High School,12,6.5,5,3,60.5,45,30,66.6,6,63.4,Medium,True
STU11063,CS101,Spring 2026,5,41.9,45.2,42.9,1.72,3,20,Male,High,7.7,High-Speed,Masters,12,10.9,2,9,55.9,45,29,65.5,1,61.93,Medium,True
STU11068,DB401,Spring 2026,5,46.4,42.5,45.2,1.81,4,18,Male,Medium,29.1,Moderate,Bachelors,8,14.0,5,5,86.1,40,15,37.7,1,48.07,Medium,False
STU11072,CS101,Spring 2026,5,67.4,72.4,68.9,2.76,3,20,Male,Low,25.8,High-Speed,Doctorate,7,15.5,3,2,93.6,50,30,60.9,3,59.67,Medium,False
STU11081,DS201,Spring 2026,5,48.3,55.4,50.4,2.02,4,22,Male,Medium,1.4,Moderate,Doctorate,12,23.2,3,2,70.7,40,21,51.5,4,57.89,Medium,False
STU11105,CS101,Spring 2026,5,60.2,66.3,62.0,2.48,4,21,Male,Medium,1.5,Moderate,Bachelors,16,13.1,2,4,56.5,40,29,72.6,3,71.6,Medium,False
STU11107,SE501,Spring 2026,5,59.0,60.7,59.5,2.38,4,22,Female,Low,10.9,High-Speed,Bachelors,15,12.6,7,13,55.8,50,32,64.8,3,66.06,Medium,False
STU11125,CS101,Spring 2026,5,50.1,61.1,53.4,2.14,4,25,Female,Medium,5.0,Moderate,Bachelors,11,17.0,1,11,84.6,45,18,39.2,2,53.02,Medium,False
STU11137,CS101,Spring 2026,5,74.0,76.7,74.8,2.99,3,24,Female,Medium,5.7,High-Speed,Bachelors,9,12.6,5,8,78.1,40,24,60.4,1,59.32,Medium,False
STU11168,CS101,Spring 2026,5,54.0,46.2,51.7,2.07,3,25,Male,Low,21.5,Limited,High School,12,17.8,6,14,75.7,45,34,74.8,3,70.54,Medium,False
STU11173,SE501,Spring 2026,5,51.2,47.9,50.2,2.01,3,19,Male,Low,3.2,Moderate,Doctorate,12,17.2,3,11,66.2,45,30,67.1,2,64.79,Medium,False
STU11178,CS101,Spring 2026,5,52.8,61.6,55.4,2.22,3,19,Female,Medium,5.7,Moderate,Masters,15,9.2,4,9,93.1,40,25,61.4,4,71.82,Medium,False
STU11196,DS201,Spring 2026,5,52.2,51.2,51.9,2.08,4,22,Female,High,27.9,Moderate,Bachelors,13,20.9,1,14,75.4,50,34,68.4,2,68.78,Medium,False
STU11203,DB401,Spring 2026,5,49.1,50.2,49.4,1.98,3,22,Male,Low,6.6,Moderate,High School,11,10.4,6,5,98.1,50,30,59.8,5,66.02,Medium,False
STU11214,CS101,Spring 2026,5,56.4,62.6,58.3,2.33,3,24,Female,High,2.0,High-Speed,Bachelors,9,8.7,7,2,66.0,40,27,66.9,5,60.15,Medium,False
STU11218,DS201,Spring 2026,5,46.0,50.1,47.2,1.89,3,24,Female,High,3.6,High-Speed,High School,12,9.7,6,2,72.0,45,32,71.3,4,68.05,Medium,False
STU11242,DS201,Spring 2026,5,36.5,31.3,35.0,1.4,3,20,Female,Medium,10.2,Moderate,High School,11,13.6,5,3,56.0,45,24,53.8,2,54.6,Medium,True
STU11247,DS201,Spring 2026,5,41.5,44.4,42.4,1.7,4,25,Male,Low,10.8,High-Speed,Masters,10,7.3,3,4,58.1,50,30,59.7,0,56.47,Medium,True
STU11249,DB401,Spring 2026,5,38.4,30.0,35.9,1.44,4,25,Female,Low,2.3,Moderate,Bachelors,11,17.6,4,13,60.0,40,28,69.0,1,63.0,Medium,True
STU11258,DB401,Spring 2026,5,46.8,44.7,46.2,1.85,3,24,Male,Low,1.9,High-Speed,High School,8,22.3,3,2,62.5,50,24,48.6,3,48.8,Medium,False
STU11276,AI301,Spring 2026,5,64.0,63.0,63.7,2.55,3,25,Male,High,4.9,High-Speed,Bachelors,12,18.1,2,7,63.4,50,38,76.9,3,69.13,Medium,False
STU11281,SE501,Spring 2026,5,47.3,46.1,46.9,1.88,3,24,Female,High,0.1,High-Speed,High School,9,11.3,5,9,79.9,40,26,64.6,9,61.78,Medium,True
STU11283,DS201,Spring 2026,5,50.4,53.0,51.2,2.05,4,22,Male,Medium,3.1,Moderate,Bachelors,11,15.4,5,8,74.4,40,28,71.1,0,66.93,Medium,False
STU11297,CS101,Spring 2026,5,63.2,70.0,65.3,2.61,4,21,Male,Medium,8.3,Moderate,Bachelors,13,7.8,4,10,68.2,40,30,74.4,5,70.34,Medium,False
STU11302,DS201,Spring 2026,5,48.6,45.7,47.7,1.91,4,22,Male,Medium,32.1,High-Speed,High School,9,15.8,3,4,70.5,40,18,46.1,1,50.65,Medium,False
STU11322,AI301,Spring 2026,5,59.3,60.2,59.6,2.38,4,23,Female,Low,34.6,High-Speed,Masters,10,10.8,3,5,79.3,50,34,67.9,1,64.81,Medium,False
STU11331,DB401,Spring 2026,5,45.7,54.4,48.3,1.93,3,19,Female,Medium,1.4,High-Speed,High School,14,16.9,3,5,84.0,40,26,65.3,1,70.45,Medium,False
STU11341,AI301,Spring 2026,5,46.4,42.1,45.1,1.8,4,25,Male,High,6.8,Limited,High School,13,16.2,7,3,70.5,40,22,54.1,2,60.65,Medium,False
STU11349,CS101,Spring 2026,5,50.9,45.7,49.3,1.97,3,22,Male,Low,1.5,Moderate,High School,16,7.0,3,2,74.8,40,29,72.2,3,75.06,Medium,False
STU11356,AI301,Spring 2026,5,51.4,42.5,48.7,1.95,4,23,Female,Low,0.7,High-Speed,Masters,14,26.1,4,10,64.7,45,34,74.7,2,71.29,Medium,False
STU11358,CS101,Spring 2026,5,59.9,62.4,60.7,2.43,4,20,Male,Medium,7.1,High-Speed,High School,9,12.8,1,2,87.7,45,25,55.9,7,58.99,Medium,False
STU11359,DB401,Spring 2026,5,41.4,43.0,41.9,1.68,4,25,Female,Medium,5.0,High-Speed,High School,8,9.5,1,4,76.9,45,25,55.9,3,55.33,Medium,False
STU11368,CS101,Spring 2026,5,46.1,41.9,44.8,1.79,3,24,Male,Medium,9.1,High-Speed,High School,11,11.1,2,7,70.8,45,29,63.4,1,62.36,Medium,True
STU11392,AI301,Spring 2026,5,48.8,50.7,49.4,1.98,4,20,Male,High,3.3,High-Speed,Bachelors,9,8.8,5,5,63.9,45,27,60.3,4,56.43,Medium,False
STU11418,DS201,Spring 2026,5,46.2,46.7,46.3,1.85,4,18,Male,Medium,24.6,High-Speed,High School,14,15.7,3,6,64.0,45,30,65.8,2,66.7,Medium,False
STU11439,DB401,Spring 2026,5,43.6,43.4,43.5,1.74,3,24,Female,Medium,18.8,High-Speed,High School,11,19.0,9,6,60.9,40,20,50.4,0,53.88,Medium,True
STU11462,AI301,Spring 2026,5,39.1,40.5,39.5,1.58,3,19,Male,Medium,25.8,Moderate,Bachelors,14,17.5,5,11,55.5,45,29,63.6,2,63.9,Medium,True
STU11473,DS201,Spring 2026,5,44.0,45.1,44.3,1.77,3,24,Male,Low,21.5,Moderate,Bachelors,12,19.6,4,14,58.5,50,26,51.3,2,55.35,Medium,True
STU11479,CS101,Spring 2026,5,61.8,60.4,61.4,2.46,4,18,Male,Medium,2.1,High-Speed,Masters,11,22.4,5,7,73.7,45,32,70.7,2,66.59,Medium,False
STU11480,SE501,Spring 2026,5,47.8,45.7,47.2,1.89,4,25,Female,Medium,1.1,Moderate,High School,12,8.1,5,5,79.5,50,27,54.9,4,61.35,Medium,False
STU11483,DB401,Spring 2026,5,58.1,63.0,59.6,2.38,3,20,Male,Medium,3.2,High-Speed,Bachelors,13,10.8,4,10,84.0,40,26,65.6,2,69.1,Medium,False
STU11496,SE501,Spring 2026,5,48.5,45.7,47.7,1.91,3,20,Female,Low,23.5,High-Speed,Bachelors,12,16.1,2,11,44.9,50,31,62.5,0,58.23,Medium,False
STU11509,SE501,Spring 2026,5,52.0,52.2,52.1,2.08,4,19,Female,Medium,38.0,High-Speed,High School,10,16.5,5,4,67.0,50,25,50.0,0,53.4,Medium,False
STU11513,AI301,Spring 2026,5,44.7,48.9,46.0,1.84,3,22,Male,Low,14.1,High-Speed,Bachelors,6,10.0,3,14,55.5,40,19,48.1,4,44.15,Medium,False
STU11539,DB401,Spring 2026,5,43.7,39.5,42.4,1.7,4,22,Female,Low,1.4,High-Speed,Doctorate,11,24.0,5,12,68.7,40,28,69.1,1,64.79,Medium,True
STU11577,CS101,Spring 2026,5,64.0,68.7,65.4,2.62,4,18,Female,Medium,1.2,High-Speed,High School,10,10.4,4,3,89.7,50,32,63.7,2,64.79,Medium,False
STU11609,DB401,Spring 2026,5,48.9,44.2,47.5,1.9,4,22,Female,Medium,1.1,Moderate,Bachelors,8,18.5,3,13,79.6,50,24,48.7,4,52.27,Medium,False
STU11624,DS201,Spring 2026,5,48.4,43.9,47.1,1.88,4,24,Male,Medium,10.6,Moderate,High School,11,20.2,3,8,70.5,45,29,64.2,3,62.7,Medium,False
STU11642,DS201,Spring 2026,5,50.8,62.1,54.2,2.17,3,19,Female,High,7.3,Moderate,Bachelors,10,13.1,1,5,60.5,45,32,71.2,3,62.7,Medium,False
