student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU10304,CS101,Spring 2026,5,54.7,52.3,54.0,2.16,4,24,Female,Low,16.1,Limited,Masters,11,13.2,3,11,62.5,50,29,58.7,2,58.35,High,False
STU10312,SE501,Spring 2026,5,40.7,45.4,42.1,1.68,4,25,Male,Low,3.4,High-Speed,High School,10,21.7,1,11,60.2,50,21,41.4,4,47.74,High,True
STU10316,DS201,Spring 2026,5,60.6,60.7,60.6,2.42,4,18,Male,Low,14.9,High-Speed,Bachelors,7,11.2,1,6,72.8,40,23,56.5,3,53.31,High,False
STU10348,SE501,Spring 2026,5,59.7,49.2,56.6,2.26,3,21,Male,Low,0.8,High-Speed,Bachelors,5,14.0,7,11,83.6,40,14,34.4,1,41.42,High,False
STU10396,CS101,Spring 2026,5,42.6,44.4,43.1,1.72,4,20,Female,Medium,6.5,High-Speed,Bachelors,8,20.6,3,11,59.7,45,23,50.8,0,49.34,High,False
STU10402,AI301,Spring 2026,5,42.8,36.1,40.8,1.63,4,21,Female,Low,0.4,Limited,Masters,8,10.5,7,14,56.2,40,21,53.6,1,50.04,High,False
STU10408,SE501,Spring 2026,5,59.4,59.4,59.4,2.38,4,18,Female,Medium,14.7,High-Speed,Bachelors,8,29.5,0,3,77.0,45,28,62.1,1,58.45,High,False
STU10446,CS101,Spring 2026,5,48.7,46.6,48.1,1.92,4,19,Other,Medium,7.1,High-Speed,Bachelors,12,10.1,1,10,64.0,40,24,60.3,3,60.95,High,False
STU10483,DB401,Spring 2026,5,38.4,31.0,36.2,1.45,4,20,Female,Low,24.1,High-Speed,High School,9,18.9,3,6,42.4,40,21,51.3,2,47.63,High,False
STU10524,DS201,Spring 2026,5,66.1,66.5,66.2,2.65,4,22,Female,Low,7.6,Moderate,High School,10,9.9,4,13,45.0,45,28,62.4,2,55.2,High,False
STU10592,AI301,Spring 2026,5,26.7,34.0,28.9,1.16,4,24,Male,Medium,1.8,High-Speed,Bachelors,6,19.1,2,10,56.1,45,25,55.6,2,48.02,High,False
STU10601,DB401,Spring 2026,5,42.8,37.9,41.3,1.65,4,19,Male,High,3.4,High-Speed,High School,12,16.7,4,3,75.3,45,20,45.2,2,55.66,High,True
STU10661,AI301,Spring 2026,5,49.6,50.9,50.0,2.0,4,21,Other,Low,8.5,Moderate,High School,10,16.7,3,13,85.3,50,32,64.1,2,64.11,High,False
STU10682,DS201,Spring 2026,5,62.8,66.2,63.8,2.55,3,20,Male,Low,1.1,High-Speed,High School,7,17.7,5,13,62.2,45,21,46.0,1,45.94,High,False
STU10752,SE501,Spring 2026,5,45.1,43.9,44.8,1.79,3,23,Female,Low,3.9,Moderate,Masters,9,15.7,3,10,54.9,50,29,58.3,4,53.63,High,False
STU10760,DS201,Spring 2026,5,39.3,41.0,39.8,1.59,3,18,Male,Low,13.0,High-Speed,Doctorate,6,16.2,5,2,58.0,45,16,36.1,4,38.65,High,False
STU10765,CS101,Spring 2026,5,58.8,59.2,58.9,2.36,4,20,Female,Low,30.3,Moderate,High School,8,13.2,7,3,77.8,40,21,51.8,5,53.46,High,False
STU10836,CS101,Spring 2026,5,36.4,30.4,34.6,1.38,4,21,Female,High,18.4,Moderate,Bachelors,10,10.5,4,10,88.1,45,20,45.5,8,55.37,High,True
STU10851,AI301,Spring 2026,5,36.0,31.7,34.7,1.39,3,21,Female,Low,2.9,Moderate,Bachelors,11,5.6,3,10,49.4,40,22,55.5,1,54.13,High,True
STU10859,AI301,Spring 2026,5,51.0,49.7,50.6,2.02,3,20,Male,Low,3.4,High-Speed,Doctorate,8,14.1,3,9,64.1,40,24,59.3,4,54.47,High,False
STU10876,CS101,Spring 2026,5,49.1,55.4,51.0,2.04,4,23,Female,Low,21.8,Moderate,High School,6,22.1,5,10,83.9,40,24,59.9,0,55.73,High,False
STU10929,DS201,Spring 2026,5,28.8,35.1,30.7,1.23,4,25,Male,Low,3.8,High-Speed,High School,11,15.2,1,5,58.3,45,26,58.7,2,57.51,High,True
STU10966,DS201,Spring 2026,5,51.2,50.4,51.0,2.04,4,25,Female,Medium,7.2,High-Speed,Bachelors,5,19.9,2,12,76.5,40,17,42.3,4,43.95,High,False
STU11070,DS201,Spring 2026,5,63.5,62.7,63.3,2.53,4,23,Male,Medium,1.5,High-Speed,High School,11,7.9,5,10,68.0,45,22,48.9,3,54.55,High,False
STU11238,SE501,Spring 2026,5,59.0,59.8,59.2,2.37,4,25,Female,Low,1.7,Limited,Bachelors,6,10.9,4,11,76.8,40,20,50.6,0,49.66,High,False
STU11292,SE501,Spring 2026,5,60.3,65.4,61.8,2.47,4,19,Female,Low,9.4,Moderate,Bachelors,8,10.7,4,2,78.9,40,21,52.2,4,53.88,High,False
STU11337,DS201,Spring 2026,5,42.2,38.7,41.1,1.64,4,23,Female,Medium,16.9,High-Speed,Bachelors,8,18.9,3,11,52.6,50,25,50.6,3,47.82,High,False
STU11380,SE501,Spring 2026,5,56.7,53.6,55.8,2.23,3,23,Male,Medium,6.3,High-Speed,Bachelors,4,15.5,4,11,72.8,40,20,49.4,5,45.26,High,False
STU11408,DB401,Spring 2026,5,50.0,59.6,52.9,2.12,4,20,Female,Medium,18.4,High-Speed,Bachelors,10,14.5,4,12,48.6,40,26,64.7,1,57.07,High,False
STU11417,DS201,Spring 2026,5,39.5,40.6,39.8,1.59,4,19,Male,High,12.7,Moderate,Bachelors,10,20.6,4,4,55.6,40,20,50.5,2,51.37,High,True
STU11423,DS201,Spring 2026,5,43.7,44.4,43.9,1.76,4,21,Male,High,1.5,High-Speed,Masters,10,11.3,3,12,46.9,40,19,48.6,2,48.68,High,True
STU11501,DB401,Spring 2026,5,49.2,50.2,49.5,1.98,4,20,Male,Medium,0.9,High-Speed,Bachelors,6,14.8,4,5,85.3,45,24,53.2,1,52.66,High,False
STU11505,DB401,Spring 2026,5,43.1,36.3,41.1,1.64,4,18,Male,Medium,23.6,High-Speed,Bachelors,14,14.9,4,9,44.1,40,23,58.4,2,59.02,High,True
STU11506,AI301,Spring 2026,5,51.5,51.2,51.4,2.06,3,20,Female,Medium,4.7,Moderate,Bachelors,10,10.3,4,12,65.5,50,26,52.7,2,54.45,High,False
STU11537,DS201,Spring 2026,5,45.9,44.1,45.4,1.82,3,23,Female,High,5.0,High-Speed,High School,7,17.2,3,4,71.9,40,20,50.7,4,50.23,High,False
STU11575,AI301,Spring 2026,5,45.2,47.8,46.0,1.84,3,25,Male,Medium,9.5,Moderate,High School,9,14.5,6,14,57.7,40,23,58.6,5,54.34,High,False
STU11582,DS201,Spring 2026,5,43.0,47.0,44.2,1.77,4,23,Female,Medium,34.0,High-Speed,High School,14,17.5,3,6,55.2,45,27,60.5,2,62.29,High,True
STU11584,SE501,Spring 2026,5,40.8,34.3,38.9,1.56,4,21,Other,Medium,2.0,Limited,Doctorate,9,15.6,2,8,98.0,40,16,39.5,3,52.85,High,False
STU11674,SE501,Spring 2026,5,62.8,62.2,62.6,2.5,3,18,Female,Low,25.6,High-Speed,Bachelors,7,24.1,8,13,71.2,50,22,43.6,5,46.54,High,False
STU11717,SE501,Spring 2026,5,42.6,39.0,41.5,1.66,4,25,Female,High,1.6,High-Speed,High School,8,12.4,6,3,68.1,45,24,53.3,4,52.27,High,False
STU11765,SE501,Spring 2026,5,51.1,52.3,51.5,2.06,3,22,Male,Low,2.2,Moderate,Bachelors,8,22.2,4,2,78.7,45,21,46.5,4,50.99,High,False
STU11785,AI301,Spring 2026,5,51.9,53.8,52.5,2.1,3,21,Female,Medium,11.1,Moderate,Bachelors,10,21.9,6,9,78.8,40,18,46.2,5,53.86,High,False
STU11789,AI301,Spring 2026,5,59.9,58.3,59.4,2.38,4,23,Female,Low,2.7,Moderate,Bachelors,16,17.7,11,12,70.4,50,37,73.9,2,75.03,High,False
STU11834,CS101,Spring 2026,5,30.1,30.0,30.1,1.2,4,23,Female,Medium,3.5,Moderate,Bachelors,12,13.2,6,11,65.8,45,19,43.3,5,52.81,High,True
STU11866,SE501,Spring 2026,5,39.9,41.9,40.5,1.62,4,25,Male,Medium,43.1,Limited,High School,10,22.9,7,7,64.8,45,25,56.1,5,56.01,High,True
STU11868,AI301,Spring 2026,5,45.6,43.0,44.8,1.79,3,20,Male,Medium,31.1,Moderate,High School,12,22.7,6,13,82.2,50,24,48.2,2,58.54,High,True
STU11915,SE501,Spring 2026,5,46.1,41.1,44.6,1.78,4,23,Female,Low,9.4,High-Speed,High School,10,12.6,7,12,68.4,45,25,56.6,4,56.98,High,True
STU12004,AI301,Spring 2026,5,43.0,48.4,44.6,1.78,4,22,Male,Medium,0.3,High-Speed,Doctorate,9,19.9,5,6,67.4,40,17,42.8,1,48.38,High,False
STU12009,AI301,Spring 2026,5,59.3,52.9,57.4,2.3,4,18,Male,Low,9.5,Moderate,Bachelors,10,24.4,5,4,64.2,50,32,64.2,5,59.94,High,False
STU12018,DB401,Spring 2026,5,50.9,43.8,48.8,1.95,4,22,Male,Medium,29.7,High-Speed,Masters,7,10.0,4,12,63.4,40,24,59.8,2,53.08,High,False
STU12033,DB401,Spring 2026,5,46.8,52.7,48.6,1.94,3,25,Female,High,6.4,Moderate,Bachelors,9,4.9,2,4,41.1,50,30,60.7,9,52.07,High,True
STU12055,SE501,Spring 2026,5,32.7,30.0,31.9,1.28,3,25,Female,High,5.0,High-Speed,High School,9,11.7,1,2,50.4,45,19,42.4,3,44.78,High,False
STU12161,CS101,Spring 2026,5,65.1,66.4,65.5,2.62,4,22,Female,Low,14.8,High-Speed,Doctorate,8,22.1,5,10,75.4,45,25,54.6,3,54.38,High,False
STU12177,SE501,Spring 2026,5,46.9,51.3,48.2,1.93,3,22,Female,Low,13.8,High-Speed,Bachelors,9,17.7,2,10,62.7,45,27,59.2,0,55.64,High,False
STU12218,DS201,Spring 2026,5,33.2,31.7,32.7,1.31,3,22,Female,Low,2.0,Limited,Bachelors,10,13.1,7,2,76.3,50,30,60.1,5,60.31,High,True
STU12229,AI301,Spring 2026,5,49.8,44.7,48.3,1.93,3,22,Male,Low,25.6,Moderate,High School,9,18.9,5,6,84.3,40,27,66.8,4,63.76,High,False
STU12345,SE501,Spring 2026,5,47.9,44.2,46.8,1.87,3,18,Female,Medium,14.7,High-Speed,High School,12,17.2,4,5,68.5,50,26,52.5,2,57.95,High,False
STU12390,DS201,Spring 2026,5,40.7,38.0,39.9,1.6,4,23,Male,Medium,11.0,High-Speed,Bachelors,8,10.8,4,9,71.9,50,30,59.1,3,55.93,High,False
STU12393,DB401,Spring 2026,5,45.7,39.9,44.0,1.76,3,19,Male,Medium,14.9,High-Speed,Bachelors,7,10.0,4,4,69.5,50,26,51.4,2,50.1,High,False
STU12397,AI301,Spring 2026,5,61.2,57.7,60.1,2.4,3,20,Male,Medium,1.7,Moderate,Bachelors,6,8.4,4,4,66.3,40,23,57.5,7,51.01,High,False
STU12405,AI301,Spring 2026,5,32.9,31.7,32.5,1.3,3,20,Female,Medium,15.7,High-Speed,Bachelors,10,19.4,8,8,65.2,50,21,41.6,3,48.84,High,True
STU12426,AI301,Spring 2026,5,35.5,30.0,33.8,1.35,4,20,Male,Medium,26.1,Limited,High School,8,17.2,4,8,59.2,40,25,61.6,3,54.64,High,False
STU12438,DS201,Spring 2026,5,51.2,46.8,49.9,2.0,4,18,Female,High,4.3,High-Speed,High School,8,12.6,4,9,72.2,40,19,48.4,4,50.64,High,False
STU12445,AI301,Spring 2026,5,52.5,53.2,52.7,2.11,3,24,Male,Low,60.4,High-Speed,Doctorate,8,9.3,6,14,63.1,40,24,59.7,1,54.47,High,False
STU12472,DS201,Spring 2026,5,52.9,55.4,53.7,2.15,3,25,Female,High,2.2,High-Speed,Masters,8,12.7,2,13,75.4,50,25,49.9,4,52.03,High,False
STU12495,DS201,Spring 2026,5,45.9,48.4,46.7,1.87,4,18,Female,High,10.0,Moderate,High School,8,11.9,2,2,65.6,50,21,41.2,4,45.72,High,False
STU12498,DB401,Spring 2026,5,60.9,55.4,59.2,2.37,4,21,Other,Medium,10.9,High-Speed,Bachelors,7,14.9,7,7,90.0,40,21,52.9,1,54.95,High,False
STU12503,CS101,Spring 2026,5,54.1,46.8,51.9,2.08,4,24,Female,Medium,0.8,Moderate,Doctorate,7,17.2,5,7,87.3,40,15,38.3,1,47.11,High,False
STU12519,AI301,Spring 2026,5,46.0,47.6,46.5,1.86,4,25,Female,Low,11.1,High-Speed,Masters,10,7.1,5,4,73.0,50,29,58.6,3,58.9,High,False
STU12525,AI301,Spring 2026,5,49.0,45.8,48.1,1.92,3,22,Male,Low,20.2,High-Speed,Bachelors,10,14.4,3,11,52.3,50,31,62.4,3,56.66,High,False
STU12569,CS101,Spring 2026,5,33.0,34.1,33.3,1.33,3,23,Female,High,27.6,High-Speed,Bachelors,9,23.1,4,4,53.6,45,22,50.0,5,49.22,High,False
STU12572,SE501,Spring 2026,5,31.4,30.0,31.0,1.24,4,22,Male,Medium,9.1,High-Speed,Doctorate,8,17.3,3,13,67.8,45,27,61.0,3,56.06,High,False
STU12586,AI301,Spring 2026,5,51.9,45.4,50.0,2.0,3,22,Male,Medium,15.7,High-Speed,Masters,9,12.9,5,3,56.3,40,28,69.6,2,59.56,High,False
STU12664,AI301,Spring 2026,5,47.3,51.6,48.6,1.94,4,23,Female,High,3.4,High-Speed,Bachelors,10,13.8,6,13,75.2,45,18,40.0,2,50.04,High,False
STU12671,DS201,Spring 2026,5,51.0,54.5,52.1,2.08,4,25,Male,Low,1.1,High-Speed,High School,13,14.0,2,6,48.8,45,34,76.4,3,67.46,High,False
STU12703,DB401,Spring 2026,5,48.2,52.8,49.6,1.98,3,24,Male,Medium,2.0,High-Speed,High School,10,20.5,4,4,64.7,45,22,48.9,3,52.39,High,False
STU12829,AI301,Spring 2026,5,49.7,53.9,51.0,2.04,4,24,Male,High,6.4,Moderate,Bachelors,7,7.5,4,2,64.8,40,18,44.7,2,45.81,High,False
STU12855,DB401,Spring 2026,5,53.0,53.8,53.2,2.13,4,18,Female,Low,13.8,Moderate,High School,14,13.0,1,10,70.2,45,27,60.1,4,65.09,High,False
STU12878,DB401,Spring 2026,5,45.7,47.9,46.4,1.86,4,25,Female,High,16.8,High-Speed,Bachelors,7,20.7,3,5,53.2,50,22,44.3,2,43.29,High,False
STU12917,AI301,Spring 2026,5,28.8,30.0,29.2,1.17,4,21,Female,Low,4.9,Limited,Masters,9,14.9,4,6,63.0,45,28,62.0,3,57.1,High,False
STU12952,CS101,Spring 2026,5,47.7,50.4,48.5,1.94,4,22,Female,High,42.6,Moderate,Bachelors,8,12.7,4,7,80.8,50,26,52.6,4,54.46,High,False
STU13013,SE501,Spring 2026,5,47.8,46.0,47.2,1.89,3,21,Male,Medium,12.2,Moderate,Bachelors,8,11.8,2,5,58.8,45,22,49.6,3,48.56,High,False
STU13028,DS201,Spring 2026,5,48.8,48.8,48.8,1.95,3,24,Female,High,7.1,Limited,High School,13,5.4,4,2,70.7,50,28,57.0,1,62.14,High,False
STU13043,AI301,Spring 2026,5,50.6,51.3,50.8,2.03,3,22,Male,Medium,13.0,High-Speed,Bachelors,7,10.5,2,12,67.8,40,17,43.2,4,45.66,High,False
STU13062,SE501,Spring 2026,5,49.7,50.3,49.9,2.0,3,23,Female,Low,15.2,High-Speed,High School,10,9.7,5,4,72.7,45,28,62.6,2,60.84,High,False
STU13119,CS101,Spring 2026,5,43.5,52.9,46.3,1.85,3,19,Male,Low,5.4,High-Speed,Bachelors,11,18.3,4,5,62.9,40,24,60.1,6,59.13,High,False
STU13126,DB401,Spring 2026,5,44.1,40.7,43.1,1.72,4,24,Female,High,8.9,Limited,Bachelors,12,21.3,9,7,43.5,40,27,67.8,1,60.6,High,True
STU13219,DB401,Spring 2026,5,47.8,50.7,48.7,1.95,3,24,Female,Low,12.7,High-Speed,Bachelors,10,14.9,5,11,68.7,40,28,69.5,1,63.49,High,False
STU13231,AI301,Spring 2026,5,63.5,54.2,60.7,2.43,4,18,Female,High,14.6,High-Speed,Bachelors,12,10.0,5,10,70.4,50,32,64.0,4,64.08,High,False
STU13313,AI301,Spring 2026,5,43.7,47.0,44.7,1.79,4,24,Male,High,11.9,High-Speed,High School,11,14.6,5,6,63.2,45,22,50.0,4,54.14,High,True
STU13314,CS101,Spring 2026,5,34.6,33.9,34.4,1.38,4,23,Male,Medium,4.4,High-Speed,Masters,10,13.2,4,5,56.8,50,33,66.7,4,59.71,High,True
STU13318,SE501,Spring 2026,5,49.3,45.1,48.0,1.92,3,20,Female,Low,0.6,High-Speed,Bachelors,11,10.8,6,9,51.9,50,33,66.0,1,59.88,High,False
STU13324,DS201,Spring 2026,5,52.7,55.9,53.7,2.15,4,19,Female,Medium,0.8,Moderate,Bachelors,6,14.8,4,4,64.0,50,21,42.1,1,42.85,High,False
STU13336,SE501,Spring 2026,5,53.5,57.2,54.6,2.18,3,19,Female,Medium,22.0,High-Speed,Bachelors,9,10.3,3,8,72.5,45,21,45.6,3,50.8,High,False
STU13351,CS101,Spring 2026,5,54.2,54.5,54.3,2.17,4,25,Male,Medium,10.3,Moderate,Bachelors,9,11.2,6,7,59.6,50,32,64.5,1,57.67,High,False
STU13352,CS101,Spring 2026,5,32.7,33.6,33.0,1.32,4,25,Female,Medium,1.6,High-Speed,Bachelors,5,10.8,6,12,51.8,40,19,48.0,2,41.86,High,False
STU13370,AI301,Spring 2026,5,42.7,47.6,44.2,1.77,4,19,Male,Low,3.7,Moderate,High School,12,17.1,7,6,47.1,45,27,59.7,5,57.27,High,True
STU13476,CS101,Spring 2026,5,60.1,56.3,58.9,2.36,3,20,Female,High,6.0,High-Speed,Bachelors,7,13.5,1,9,68.7,50,32,63.2,5,55.84,High,False
STU13545,DS201,Spring 2026,5,49.4,56.3,51.5,2.06,3,25,Male,Medium,9.7,Moderate,Bachelors,15,7.1,8,3,46.9,45,35,78.3,6,71.03,High,False
STU13555,AI301,Spring 2026,5,31.5,30.0,31.0,1.24,4,24,Female,Medium,13.6,High-Speed,High School,11,13.7,2,5,44.8,45,19,42.0,2,46.46,High,True
STU13561,CS101,Spring 2026,5,44.3,40.4,43.1,1.72,3,18,Female,Low,1.3,High-Speed,Bachelors,7,22.6,4,9,72.6,40,16,40.1,4,45.07,High,False
STU13618,DB401,Spring 2026,5,41.0,43.8,41.8,1.67,3,20,Female,Medium,3.3,High-Speed,High School,11,17.5,3,2,63.5,50,25,50.5,5,54.45,High,True
STU13761,CS101,Spring 2026,5,37.3,30.0,35.1,1.4,4,18,Female,Medium,14.7,High-Speed,Masters,8,2.6,5,5,54.6,50,30,59.6,2,52.72,High,False
STU13825,DS201,Spring 2026,5,53.6,58.0,54.9,2.2,3,21,Male,Medium,2.5,High-Speed,Bachelors,9,9.3,2,6,77.8,50,25,50.7,3,54.41,High,False
STU13839,AI301,Spring 2026,5,47.0,45.8,46.6,1.86,4,23,Female,Medium,4.6,High-Speed,Masters,4,12.5,1,11,59.7,40,14,33.8,0,34.84,High,False
STU13872,CS101,Spring 2026,5,36.6,36.8,36.6,1.46,3,19,Male,Medium,5.1,High-Speed,Bachelors,5,21.0,5,5,83.3,50,22,43.6,1,45.96,High,False
STU13890,SE501,Spring 2026,5,49.7,44.8,48.2,1.93,4,18,Female,Low,2.8,Moderate,Doctorate,10,17.1,4,7,85.0,40,24,58.8,2,61.4,High,False
STU13952,DS201,Spring 2026,5,60.4,60.0,60.3,2.41,3,24,Female,Low,0.2,High-Speed,Masters,11,17.7,7,5,79.8,45,29,64.4,1,64.66,High,False
STU14018,SE501,Spring 2026,5,43.9,49.7,45.7,1.83,4,21,Male,Medium,12.1,High-Speed,Masters,12,18.7,4,2,59.6,45,20,43.6,4,51.72,High,False
STU14083,CS101,Spring 2026,5,43.3,44.6,43.7,1.75,4,20,Female,Medium,16.2,High-Speed,High School,8,18.1,2,14,67.8,40,25,62.2,3,56.66,High,False
STU14102,CS101,Spring 2026,5,41.4,44.2,42.2,1.69,4,22,Female,High,10.9,Moderate,Doctorate,7,26.1,1,9,45.7,40,22,55.4,3,47.34,High,False
STU14104,AI301,Spring 2026,5,42.6,48.2,44.3,1.77,4,20,Male,Medium,2.3,High-Speed,Masters,13,8.0,7,11,54.9,40,20,50.3,6,55.63,High,True
STU14158,SE501,Spring 2026,5,58.2,58.2,58.2,2.33,4,18,Female,Medium,2.3,Limited,Masters,11,11.2,7,14,84.1,45,31,68.4,3,67.52,High,False
STU14227,SE501,Spring 2026,5,57.5,47.1,54.4,2.18,3,22,Female,Medium,0.5,Limited,Bachelors,5,13.3,6,10,75.7,40,22,54.2,5,49.74,High,False
STU14252,CS101,Spring 2026,5,45.9,54.2,48.4,1.94,4,25,Male,Medium,2.0,Moderate,High School,8,23.2,4,5,72.6,50,31,62.4,2,57.72,High,False
STU14268,DB401,Spring 2026,5,50.4,56.3,52.2,2.09,3,25,Female,Low,13.5,High-Speed,Bachelors,9,16.7,8,9,71.2,50,29,57.2,3,56.34,High,False
STU14306,DS201,Spring 2026,5,45.9,47.0,46.2,1.85,3,23,Male,Medium,5.5,High-Speed,High School,10,21.0,6,7,76.5,40,21,52.4,4,56.5,High,False
STU14379,DS201,Spring 2026,5,43.7,43.9,43.7,1.75,3,25,Female,High,2.8,High-Speed,Bachelors,11,9.9,7,7,45.6,50,27,54.2,2,52.72,High,True
STU14402,AI301,Spring 2026,5,49.6,45.0,48.2,1.93,4,19,Male,Medium,5.7,Moderate,High School,5,21.5,3,4,72.7,45,26,57.6,3,50.84,High,False
STU14429,DS201,Spring 2026,5,45.8,46.2,45.9,1.84,4,18,Female,Low,15.1,High-Speed,Bachelors,9,14.9,2,10,73.2,40,24,61.2,5,58.74,High,False
STU14470,SE501,Spring 2026,5,51.0,52.2,51.4,2.06,3,21,Female,Low,3.3,High-Speed,Bachelors,9,23.9,6,9,79.8,45,24,54.1,4,56.51,High,False
STU14510,SE501,Spring 2026,5,45.5,44.6,45.2,1.81,3,23,Male,High,25.0,Limited,High School,10,18.8,5,13,73.9,45,19,41.6,3,50.58,High,False
STU14517,DS201,Spring 2026,5,37.1,32.3,35.7,1.43,4,22,Female,High,0.9,High-Speed,Doctorate,8,8.2,1,5,65.8,50,29,57.4,4,53.86,High,False
STU14534,CS101,Spring 2026,5,45.9,48.6,46.7,1.87,4,19,Female,High,6.3,Limited,High School,13,21.2,5,9,59.4,50,24,48.8,4,55.78,High,False
STU14545,DB401,Spring 2026,5,63.4,70.5,65.5,2.62,3,25,Female,Low,8.1,High-Speed,Bachelors,8,21.9,3,4,72.3,40,25,62.6,2,57.76,High,False
STU14584,AI301,Spring 2026,5,41.3,41.0,41.2,1.65,3,18,Female,Low,8.0,High-Speed,High School,7,19.1,3,3,64.9,50,29,57.3,2,52.13,High,False
STU14602,DB401,Spring 2026,5,38.0,34.6,37.0,1.48,4,21,Female,High,9.5,High-Speed,High School,12,11.5,8,7,70.3,50,28,56.4,1,60.26,High,True
STU14659,AI301,Spring 2026,5,51.3,41.7,48.4,1.94,4,24,Female,Low,3.3,Moderate,High School,7,17.2,5,12,64.0,50,32,64.2,3,55.4,High,False
STU14680,DS201,Spring 2026,5,44.7,42.0,43.9,1.76,4,25,Male,Low,35.2,Limited,Doctorate,4,12.3,2,5,85.7,50,20,40.9,1,43.59,High,False
STU14719,AI301,Spring 2026,5,50.8,52.2,51.2,2.05,4,24,Female,Medium,4.2,Limited,Doctorate,13,11.2,4,2,55.1,40,26,65.9,3,63.47,High,False
STU14817,DS201,Spring 2026,5,43.0,35.4,40.7,1.63,4,18,Female,Low,8.9,High-Speed,Bachelors,8,19.5,5,5,46.5,45,27,60.0,2,51.3,High,False
STU14829,DS201,Spring 2026,5,46.1,42.9,45.1,1.8,4,21,Female,Low,3.0,Limited,Doctorate,9,8.5,2,14,60.4,50,23,46.3,3,48.73,High,False
STU14870,AI301,Spring 2026,5,45.4,43.2,44.7,1.79,3,20,Male,Low,2.2,High-Speed,High School,10,13.8,2,12,65.8,40,17,42.5,5,49.41,High,True
STU14921,AI301,Spring 2026,5,54.7,54.0,54.5,2.18,3,23,Female,Medium,1.9,Limited,Bachelors,9,13.3,5,14,80.5,40,15,36.5,3,47.85,High,False
STU14956,DB401,Spring 2026,5,47.5,45.8,47.0,1.88,4,24,Male,Low,27.8,High-Speed,Bachelors,8,15.4,5,5,67.5,50,18,36.7,2,43.85,High,False
STU14980,DS201,Spring 2026,5,36.3,36.0,36.2,1.45,3,25,Female,High,8.5,Moderate,High School,7,7.8,3,12,74.1,45,22,48.3,0,49.47,High,False
STU14988,DB401,Spring 2026,5,34.5,41.0,36.4,1.46,3,19,Female,Low,18.1,Moderate,Bachelors,12,22.8,3,12,55.5,45,23,51.3,4,54.75,High,True
