student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU10275,AI301,Fall 2024,2,38.0,35.7,37.3,1.49,4,24,Female,Low,5.2,Moderate,Masters,17,19.0,4,2,67.0,45,28,62.5,3,70.15,Low,True
STU10280,DS201,Fall 2024,2,44.1,49.5,45.7,1.83,3,25,Female,Medium,10.8,High-Speed,High School,12,8.3,3,11,51.9,40,28,70.7,6,63.73,Low,False
STU10298,CS101,Fall 2024,2,58.9,69.3,62.0,2.48,4,22,Female,Low,10.6,High-Speed,Bachelors,23,17.3,6,10,70.4,40,38,93.8,4,90.98,Low,False
STU10310,AI301,Fall 2024,2,58.4,52.7,56.7,2.27,4,24,Male,Low,3.2,Moderate,Bachelors,15,12.6,2,6,75.9,40,32,79.7,3,77.53,Low,False
STU10341,CS101,Fall 2024,2,68.4,69.6,68.8,2.75,3,25,Male,Medium,8.1,High-Speed,Masters,19,16.8,4,6,85.2,40,35,87.6,1,89.34,Low,False
STU10395,DS201,Fall 2024,2,72.1,69.9,71.4,2.86,3,22,Female,High,1.1,Moderate,High School,15,20.9,3,2,73.8,40,32,79.2,5,76.86,Low,False
STU10452,AI301,Fall 2024,2,65.1,66.5,65.5,2.62,4,20,Male,Medium,9.1,High-Speed,Bachelors,15,1.0,7,8,82.8,40,29,72.1,4,75.11,Low,False
STU10454,CS101,Fall 2024,2,60.3,63.8,61.4,2.46,4,19,Male,High,5.2,Moderate,High School,17,21.5,2,9,75.3,50,35,70.5,8,75.81,Low,True
STU10475,CS101,Fall 2024,2,65.1,64.1,64.8,2.59,3,23,Other,Low,11.7,High-Speed,Doctorate,12,16.3,7,8,71.4,50,32,63.5,1,64.03,Low,False
STU10523,CS101,Fall 2024,2,70.1,70.7,70.3,2.81,4,23,Female,Medium,10.7,Limited,High School,14,17.5,5,10,68.7,45,38,84.2,1,76.84,Low,False
STU10548,SE501,Fall 2024,2,65.7,69.5,66.9,2.68,3,22,Female,High,37.8,High-Speed,Bachelors,17,13.6,1,2,80.9,50,45,90.8,2,87.08,Low,False
STU10556,SE501,Fall 2024,2,69.1,68.8,69.0,2.76,3,19,Male,Medium,3.0,Moderate,Masters,17,10.1,3,5,72.7,50,44,88.5,6,84.29,Low,False
STU10596,DS201,Fall 2024,2,71.0,68.9,70.4,2.82,3,23,Female,Low,1.7,High-Speed,Bachelors,14,20.5,1,3,71.4,45,35,78.5,6,74.53,Low,False
STU10627,AI301,Fall 2024,2,57.6,52.8,56.1,2.24,4,23,Female,High,7.9,Limited,High School,13,9.8,3,8,88.9,40,26,65.6,2,70.08,Low,False
STU10628,AI301,Fall 2024,2,35.7,40.5,37.1,1.48,3,24,Male,High,11.5,High-Speed,Bachelors,15,5.8,2,4,74.7,50,33,66.6,3,70.74,Low,True
STU10633,CS101,Fall 2024,2,76.0,76.6,76.2,3.05,4,18,Female,Medium,5.0,High-Speed,High School,16,12.4,3,2,59.4,50,40,80.8,3,76.28,Low,False
STU10636,DB401,Fall 2024,2,59.7,58.6,59.4,2.38,4,25,Female,Medium,26.4,Moderate,High School,10,19.8,8,6,83.9,45,26,58.3,0,60.93,Low,False
STU10645,CS101,Fall 2024,2,63.0,59.4,61.9,2.48,3,18,Female,Low,12.3,High-Speed,Bachelors,10,17.3,3,10,79.6,45,31,68.5,2,65.17,Low,False
STU10650,AI301,Fall 2024,2,42.2,41.9,42.1,1.68,3,22,Male,Medium,2.9,Moderate,Bachelors,16,10.7,3,14,51.3,45,38,83.5,3,76.01,Low,True
STU10674,AI301,Fall 2024,2,62.5,56.8,60.8,2.43,3,22,Male,Medium,2.4,Moderate,Masters,12,11.9,0,9,92.6,40,29,72.4,4,72.72,Low,False
STU10692,SE501,Fall 2024,2,58.2,58.4,58.3,2.33,3,18,Female,Medium,0.7,High-Speed,High School,13,17.3,6,12,65.7,45,36,79.3,4,72.29,Low,False
STU10693,DB401,Fall 2024,2,65.7,62.2,64.6,2.58,4,20,Male,Low,8.0,High-Speed,High School,12,18.5,3,5,90.3,50,37,74.4,6,73.26,Low,False
STU10698,AI301,Fall 2024,2,77.1,85.8,79.7,3.19,3,21,Male,Medium,4.0,Moderate,Bachelors,11,20.4,8,4,92.8,45,32,70.6,1,70.36,Low,False
STU10715,SE501,Fall 2024,2,65.3,68.8,66.4,2.66,3,18,Female,Medium,5.9,High-Speed,High School,13,11.4,7,4,81.1,40,28,69.8,5,70.62,Low,False
STU10730,DS201,Fall 2024,2,67.3,77.0,70.2,2.81,3,18,Male,Low,0.5,High-Speed,Bachelors,11,17.7,4,7,70.5,40,29,71.8,4,66.5,Low,False
STU10733,DB401,Fall 2024,2,57.8,56.5,57.4,2.3,4,19,Female,Medium,0.2,High-Speed,High School,16,1.0,3,4,60.8,50,42,83.6,0,77.96,Low,False
STU10737,CS101,Fall 2024,2,46.0,35.8,43.0,1.72,3,20,Female,Medium,11.2,High-Speed,Bachelors,13,9.3,7,10,60.4,45,32,71.7,4,67.43,Low,True
STU10749,DS201,Fall 2024,2,63.2,69.4,65.0,2.6,3,21,Female,Medium,6.3,High-Speed,High School,14,16.5,8,10,71.8,50,37,74.0,2,72.36,Low,False
STU10768,SE501,Fall 2024,2,42.1,44.3,42.8,1.71,3,23,Male,Medium,30.3,High-Speed,Bachelors,13,16.5,2,14,70.3,50,36,71.2,3,69.16,Low,True
STU10786,DS201,Fall 2024,2,53.9,50.2,52.8,2.11,4,23,Female,Medium,20.1,High-Speed,High School,13,22.0,4,8,89.7,45,28,61.3,1,68.09,Low,False
STU10790,DB401,Fall 2024,2,51.1,46.7,49.8,1.99,4,24,Male,High,7.2,Limited,Masters,12,14.5,3,3,76.7,50,34,68.3,4,67.49,Low,False
STU10798,SE501,Fall 2024,2,66.9,67.4,67.0,2.68,3,20,Female,Low,4.1,High-Speed,High School,16,11.0,6,14,55.8,40,30,75.9,1,73.11,Low,False
STU10807,DS201,Fall 2024,2,63.2,65.3,63.8,2.55,4,23,Female,Medium,24.9,Moderate,High School,10,14.6,5,4,66.0,45,29,65.3,2,60.85,Low,False
STU10808,AI301,Fall 2024,2,74.0,72.0,73.4,2.94,4,21,Male,Medium,25.5,High-Speed,Bachelors,17,22.3,2,8,90.2,50,33,66.8,5,76.94,Low,False
STU10817,AI301,Fall 2024,2,75.0,75.7,75.2,3.01,4,19,Male,Medium,6.2,Limited,Bachelors,17,14.8,2,9,83.7,50,42,83.2,2,83.84,Low,False
STU10831,AI301,Fall 2024,2,64.9,68.1,65.9,2.64,4,18,Male,Medium,3.5,High-Speed,Bachelors,10,22.9,1,11,74.5,40,28,70.2,5,65.0,Low,False
STU10839,AI301,Fall 2024,2,52.9,47.5,51.3,2.05,4,21,Female,Medium,4.2,High-Speed,Bachelors,11,15.6,6,3,70.8,50,36,71.4,5,66.36,Low,False
STU10869,SE501,Fall 2024,2,66.4,71.2,67.9,2.72,3,22,Female,Low,6.1,Moderate,Bachelors,17,18.4,3,12,76.9,45,38,84.2,5,82.98,Low,False
STU10909,CS101,Fall 2024,2,43.3,47.8,44.6,1.78,4,18,Male,Medium,17.4,Moderate,Bachelors,10,15.8,2,6,92.3,45,26,58.4,6,62.66,Low,True
STU10942,SE501,Fall 2024,2,57.5,52.2,55.9,2.24,3,25,Female,Medium,23.2,Limited,Doctorate,15,24.2,3,7,53.3,40,31,78.0,4,72.16,Low,False
STU10947,DS201,Fall 2024,2,68.9,72.9,70.1,2.8,3,19,Female,High,8.2,High-Speed,Bachelors,13,19.8,4,12,88.1,45,27,60.7,3,67.47,Low,False
STU10974,SE501,Fall 2024,2,45.5,48.0,46.2,1.85,4,22,Male,High,6.1,Limited,High School,10,13.4,6,11,83.1,45,24,52.6,3,57.92,Low,False
STU10987,SE501,Fall 2024,2,52.4,55.8,53.4,2.14,4,20,Male,Medium,10.9,High-Speed,High School,21,13.4,6,8,42.5,50,39,78.6,1,77.8,Low,False
STU10990,CS101,Fall 2024,2,56.2,55.3,55.9,2.24,3,22,Female,High,18.4,Moderate,Bachelors,14,22.9,5,9,71.4,40,26,63.8,3,67.18,Low,False
STU10992,AI301,Fall 2024,2,65.2,61.8,64.2,2.57,3,20,Male,Medium,2.9,High-Speed,Masters,11,5.8,1,7,75.6,45,33,72.9,1,68.07,Low,False
STU11016,DB401,Fall 2024,2,67.5,67.8,67.6,2.7,3,19,Male,High,6.0,Moderate,Bachelors,11,11.6,2,12,85.7,50,36,71.3,0,69.29,Low,False
STU11026,SE501,Fall 2024,2,47.6,48.7,47.9,1.92,4,22,Female,Medium,16.9,High-Speed,Bachelors,15,15.5,4,6,71.8,40,27,67.5,2,70.61,Low,False
STU11050,DS201,Fall 2024,2,68.0,72.5,69.3,2.77,3,24,Female,High,4.0,Moderate,Masters,20,15.1,5,14,76.2,45,41,90.5,2,90.49,Low,False
STU11055,DS201,Fall 2024,2,71.8,77.7,73.6,2.94,3,22,Male,Medium,4.8,Limited,Bachelors,13,12.1,6,13,74.8,50,37,73.4,3,71.16,Low,False
STU11061,DB401,Fall 2024,2,59.2,65.3,61.0,2.44,4,24,Other,High,4.2,Moderate,Masters,13,13.4,6,3,79.8,40,29,72.0,6,71.46,Low,False
STU11078,SE501,Fall 2024,2,66.8,71.7,68.3,2.73,3,18,Male,Medium,32.9,High-Speed,Bachelors,17,20.4,3,8,61.7,40,37,91.3,1,83.49,Low,False
STU11082,AI301,Fall 2024,2,55.2,55.6,55.3,2.21,4,24,Male,High,2.2,High-Speed,Bachelors,14,22.7,3,13,76.6,50,32,63.3,7,67.97,Low,False
STU11084,DS201,Fall 2024,2,76.5,70.8,74.8,2.99,4,22,Female,Medium,3.3,Moderate,Bachelors,17,20.1,8,13,78.7,45,39,87.2,1,84.84,Low,False
STU11116,CS101,Fall 2024,2,60.3,57.6,59.5,2.38,3,22,Male,High,1.1,High-Speed,High School,13,18.8,1,8,71.7,45,31,69.8,2,68.74,Low,False
STU11127,DS201,Fall 2024,2,73.1,67.1,71.3,2.85,4,22,Male,High,0.4,High-Speed,Doctorate,14,13.1,6,13,80.6,40,30,74.6,1,74.42,Low,False
STU11139,CS101,Fall 2024,2,53.7,57.4,54.8,2.19,4,23,Female,Medium,11.1,Moderate,High School,13,24.4,2,8,81.2,45,30,67.7,2,69.59,Low,False
STU11147,AI301,Fall 2024,2,56.8,53.4,55.8,2.23,3,20,Female,Low,9.8,High-Speed,High School,13,12.8,2,3,81.6,50,38,76.9,5,74.27,Low,False
STU11158,SE501,Fall 2024,2,74.2,67.4,72.2,2.89,4,23,Female,Low,2.1,High-Speed,Bachelors,14,11.2,2,6,75.1,50,38,76.6,1,74.32,Low,False
STU11172,DS201,Fall 2024,2,49.2,52.0,50.0,2.0,4,19,Female,Medium,0.9,High-Speed,Bachelors,15,24.0,4,9,60.1,45,31,69.5,4,69.27,Low,False
STU11183,AI301,Fall 2024,2,58.5,60.3,59.0,2.36,3,22,Female,Medium,6.8,High-Speed,High School,9,20.0,3,9,83.7,50,22,43.2,4,51.84,Low,False
STU11194,AI301,Fall 2024,2,80.4,78.1,79.7,3.19,3,22,Male,Medium,9.5,High-Speed,Bachelors,21,18.8,2,14,100.0,45,38,85.5,4,92.75,Low,False
STU11210,DB401,Fall 2024,2,45.6,47.7,46.2,1.85,3,22,Male,High,5.1,Moderate,Bachelors,11,16.4,4,14,72.4,45,32,70.6,1,66.28,Low,False
STU11211,CS101,Fall 2024,2,64.3,63.6,64.1,2.56,4,20,Male,Low,1.6,Moderate,Doctorate,18,23.3,10,7,63.9,45,37,83.0,6,81.28,Low,False
STU11220,AI301,Fall 2024,2,75.9,70.7,74.3,2.97,4,22,Female,Medium,5.9,Limited,Bachelors,16,11.8,7,3,83.6,40,36,89.3,0,85.37,Low,False
STU11236,AI301,Fall 2024,2,53.8,51.6,53.1,2.12,3,22,Female,Medium,22.8,High-Speed,Doctorate,14,19.8,2,12,73.8,40,29,71.3,2,71.41,Low,False
STU11269,CS101,Fall 2024,2,68.5,71.6,69.4,2.78,3,22,Male,Low,2.0,Moderate,High School,15,20.7,3,2,100.0,45,31,69.0,3,77.0,Low,False
STU11301,CS101,Fall 2024,2,50.3,47.9,49.6,1.98,4,22,Female,Low,0.1,Moderate,High School,14,20.6,4,9,87.4,50,35,69.5,3,73.23,Low,False
STU11311,CS101,Fall 2024,2,58.6,63.2,60.0,2.4,4,19,Female,Medium,0.1,Limited,Bachelors,18,21.3,2,9,68.4,45,37,82.5,1,81.93,Low,False
STU11312,CS101,Fall 2024,2,58.4,50.6,56.1,2.24,3,18,Female,High,3.6,High-Speed,Bachelors,13,16.8,4,4,72.6,40,31,76.5,3,72.27,Low,False
STU11315,SE501,Fall 2024,2,45.2,48.9,46.3,1.85,3,20,Female,Medium,2.8,High-Speed,Masters,17,13.5,2,11,76.6,45,32,71.3,1,76.47,Low,False
STU11324,CS101,Fall 2024,2,69.8,70.9,70.1,2.8,3,20,Female,High,8.7,Moderate,High School,14,26.2,5,10,79.9,40,31,76.8,2,75.38,Low,False
STU11327,DB401,Fall 2024,2,67.8,74.5,69.8,2.79,3,19,Female,Medium,0.7,Moderate,Bachelors,17,17.7,6,11,64.5,45,41,90.6,1,83.7,Low,False
STU11336,CS101,Fall 2024,2,62.8,66.4,63.9,2.56,4,21,Male,Medium,31.3,High-Speed,High School,7,19.6,6,14,87.3,50,29,57.2,3,56.56,Low,False
STU11340,SE501,Fall 2024,2,61.0,60.9,61.0,2.44,4,24,Male,Medium,1.3,Limited,Masters,14,10.8,3,14,70.2,45,28,61.4,1,65.74,Low,False
STU11346,SE501,Fall 2024,2,73.3,82.9,76.2,3.05,4,18,Male,High,11.4,Moderate,High School,22,11.2,7,7,65.6,45,42,93.4,5,89.82,Low,False
STU11373,DS201,Fall 2024,2,68.2,67.9,68.1,2.72,3,21,Female,Low,20.3,High-Speed,Bachelors,16,21.7,6,3,75.3,50,43,86.4,1,82.26,Low,False
STU11403,SE501,Fall 2024,2,51.1,52.7,51.6,2.06,3,19,Female,Medium,17.3,High-Speed,High School,11,5.9,2,9,61.8,45,29,64.7,2,61.21,Low,False
STU11412,AI301,Fall 2024,2,62.8,55.9,60.7,2.43,4,19,Male,High,8.2,Limited,High School,13,22.5,6,6,87.9,45,35,76.9,1,75.53,Low,False
STU11422,SE501,Fall 2024,2,54.4,56.6,55.1,2.2,4,21,Male,Medium,2.7,Moderate,High School,15,9.9,1,5,85.1,40,28,70.3,5,74.67,Low,False
STU11453,DS201,Fall 2024,2,37.8,44.2,39.7,1.59,3,22,Female,Medium,14.7,Moderate,High School,14,14.9,2,8,55.4,40,32,79.6,2,71.88,Low,True
STU11519,SE501,Fall 2024,2,62.2,63.1,62.5,2.5,3,22,Female,Medium,1.5,High-Speed,High School,11,19.2,3,2,87.2,50,36,72.8,4,70.34,Low,False
STU11564,AI301,Fall 2024,2,63.4,51.0,59.7,2.39,4,23,Female,Medium,13.4,High-Speed,High School,11,17.0,3,6,97.0,40,24,60.1,3,65.95,Low,False
STU11579,AI301,Fall 2024,2,43.9,45.6,44.4,1.78,3,22,Female,Low,7.9,Moderate,High School,16,16.6,3,5,44.7,50,41,82.7,2,74.29,Low,True
STU11594,SE501,Fall 2024,2,77.1,87.2,80.1,3.2,4,24,Female,Medium,11.3,High-Speed,Bachelors,19,17.4,2,14,65.7,40,35,88.2,3,85.74,Low,False
STU11617,DB401,Fall 2024,2,45.3,50.1,46.7,1.87,4,21,Female,High,0.6,High-Speed,Bachelors,12,13.3,5,9,87.4,45,33,74.4,3,72.68,Low,False
STU11636,AI301,Fall 2024,2,49.6,49.4,49.5,1.98,4,19,Male,Medium,3.6,High-Speed,Bachelors,11,13.0,7,3,68.3,45,34,75.5,2,67.91,Low,False
STU11660,DS201,Fall 2024,2,42.4,40.0,41.7,1.67,4,22,Female,High,1.1,Moderate,Doctorate,14,27.7,8,9,57.3,50,37,73.3,1,69.11,Low,True
STU11721,CS101,Fall 2024,2,61.9,50.5,58.5,2.34,3,20,Male,Medium,40.8,Limited,Masters,13,14.4,0,5,76.8,45,30,67.4,3,68.56,Low,False
STU11738,AI301,Fall 2024,2,67.1,67.4,67.2,2.69,3,19,Male,Medium,6.8,Limited,Doctorate,13,12.7,4,4,91.2,40,31,78.7,6,77.09,Low,False
STU11748,AI301,Fall 2024,2,62.5,64.3,63.0,2.52,3,19,Female,Low,5.3,Limited,High School,13,16.6,2,8,83.3,45,29,63.8,5,68.06,Low,False
STU11774,CS101,Fall 2024,2,54.4,56.4,55.0,2.2,4,18,Female,Medium,2.0,High-Speed,Bachelors,14,20.1,9,11,75.0,50,39,77.1,2,74.55,Low,False
STU11782,DB401,Fall 2024,2,59.7,48.1,56.2,2.25,4,20,Male,Medium,11.1,High-Speed,Bachelors,13,11.5,1,2,65.1,40,28,69.5,7,67.27,Low,False
STU11798,DS201,Fall 2024,2,50.7,57.1,52.6,2.1,3,24,Male,High,6.6,High-Speed,Bachelors,21,16.4,4,10,63.4,45,38,84.7,4,85.03,Low,False
STU11819,SE501,Fall 2024,2,52.1,47.6,50.8,2.03,3,21,Male,Medium,0.8,Limited,Bachelors,10,13.6,4,6,63.0,40,29,73.7,5,64.45,Low,False
STU11854,SE501,Fall 2024,2,69.8,59.1,66.6,2.66,3,20,Female,Low,0.9,Moderate,High School,14,13.0,3,3,83.2,45,32,71.9,2,73.59,Low,False
STU11865,AI301,Fall 2024,2,44.1,45.8,44.6,1.78,3,25,Female,Medium,5.9,High-Speed,High School,11,16.9,5,14,78.2,50,28,56.3,2,60.29,Low,True
STU11870,DS201,Fall 2024,2,64.9,56.5,62.4,2.5,3,21,Female,Medium,19.7,High-Speed,Masters,16,13.3,2,13,74.0,50,37,73.3,5,75.45,Low,False
STU11879,AI301,Fall 2024,2,69.6,64.1,68.0,2.72,3,24,Female,Low,0.3,Moderate,Bachelors,15,19.4,3,8,82.9,45,36,80.3,3,79.23,Low,False
STU11888,DS201,Fall 2024,2,62.0,64.5,62.7,2.51,4,25,Female,Medium,4.3,High-Speed,Doctorate,12,17.3,4,7,71.1,45,34,76.3,6,70.37,Low,False
STU11899,AI301,Fall 2024,2,59.4,62.9,60.4,2.42,3,25,Female,Low,0.5,High-Speed,Masters,12,17.3,5,8,72.1,40,31,78.7,2,71.77,Low,False
STU11904,DB401,Fall 2024,2,59.7,65.4,61.4,2.46,4,23,Female,Low,7.2,Moderate,Masters,22,12.4,4,11,69.8,50,44,87.8,4,87.86,Low,False
STU11905,AI301,Fall 2024,2,57.6,59.1,58.1,2.32,4,25,Male,Medium,0.3,High-Speed,Masters,13,14.3,5,9,80.2,50,37,73.3,3,72.19,Low,False
STU11914,CS101,Fall 2024,2,65.7,67.4,66.2,2.65,3,18,Male,Medium,9.0,High-Speed,Bachelors,20,17.4,4,4,67.5,40,34,84.0,4,85.5,Low,False
STU11918,SE501,Fall 2024,2,55.8,60.6,57.2,2.29,4,18,Male,Medium,33.1,High-Speed,Masters,9,16.5,3,14,65.2,45,30,65.9,1,59.49,Low,False
STU11938,SE501,Fall 2024,2,69.8,67.9,69.2,2.77,3,21,Female,Low,10.1,Moderate,High School,14,10.3,3,13,78.4,45,32,71.6,2,72.48,Low,False
STU11953,DB401,Fall 2024,2,62.5,64.8,63.2,2.53,4,20,Female,Low,33.7,High-Speed,Bachelors,14,21.3,1,13,79.4,40,32,79.7,2,76.73,Low,False
STU11967,DS201,Fall 2024,2,69.6,62.7,67.5,2.7,3,20,Male,High,22.5,High-Speed,High School,21,15.3,1,9,77.6,50,46,91.2,4,91.12,Low,False
STU11982,DS201,Fall 2024,2,68.1,54.5,64.0,2.56,4,22,Male,Medium,0.1,Moderate,High School,13,25.3,2,11,79.7,40,33,81.9,3,76.39,Low,False
STU11984,CS101,Fall 2024,2,72.3,75.4,73.2,2.93,3,22,Male,High,0.7,High-Speed,Masters,12,11.7,8,7,76.1,50,36,72.5,4,69.47,Low,False
STU12002,SE501,Fall 2024,2,69.3,68.3,69.0,2.76,4,20,Female,Medium,0.5,Moderate,Bachelors,18,21.6,5,14,71.5,45,38,84.1,6,83.35,Low,False
STU12021,DB401,Fall 2024,2,60.4,61.7,60.8,2.43,3,23,Female,Medium,27.0,Moderate,High School,13,14.1,4,3,60.1,40,27,66.6,6,64.82,Low,False
STU12030,SE501,Fall 2024,2,77.0,75.0,76.4,3.06,3,23,Male,Low,7.0,Moderate,Bachelors,10,16.7,1,11,97.8,45,31,69.8,2,69.46,Low,False
STU12032,SE501,Fall 2024,2,77.7,81.5,78.8,3.15,4,25,Male,Medium,0.6,High-Speed,Bachelors,18,7.3,3,12,56.6,40,37,91.8,2,84.22,Low,False
STU12034,AI301,Fall 2024,2,74.9,70.9,73.7,2.95,3,19,Female,Medium,14.1,High-Speed,High School,11,13.7,7,14,88.7,50,34,67.0,3,67.74,Low,False
STU12053,DB401,Fall 2024,2,65.7,74.9,68.5,2.74,3,21,Female,Medium,18.1,High-Speed,High School,15,12.9,4,8,81.5,45,38,83.5,4,80.55,Low,False
STU12110,DS201,Fall 2024,2,50.0,54.1,51.2,2.05,3,24,Male,Medium,4.7,High-Speed,Bachelors,12,11.0,9,14,60.7,40,27,67.3,2,63.79,Low,False
STU12122,AI301,Fall 2024,2,67.5,67.5,67.5,2.7,4,18,Female,Medium,4.4,High-Speed,High School,18,25.8,2,7,63.4,40,36,90.6,3,84.98,Low,False
STU12137,SE501,Fall 2024,2,35.5,30.0,33.9,1.36,4,19,Female,Low,5.0,High-Speed,Bachelors,14,12.3,1,2,65.9,40,28,69.7,2,69.03,Low,True
STU12162,SE501,Fall 2024,2,70.9,62.8,68.5,2.74,4,19,Male,Low,3.8,High-Speed,Bachelors,13,10.1,5,10,73.6,45,30,65.7,4,67.07,Low,False
STU12180,SE501,Fall 2024,2,60.0,66.6,62.0,2.48,4,20,Male,Medium,7.1,Moderate,High School,11,19.2,7,9,76.0,45,29,65.0,4,64.2,Low,False
STU12192,DB401,Fall 2024,2,51.7,51.9,51.8,2.07,3,24,Female,Medium,15.6,High-Speed,High School,9,17.2,4,9,47.9,50,34,68.1,2,57.13,Low,False
STU12198,DS201,Fall 2024,2,59.0,55.4,57.9,2.32,4,23,Female,Medium,2.2,High-Speed,Masters,14,14.4,4,4,82.3,45,30,67.2,4,71.06,Low,False
STU12222,AI301,Fall 2024,2,62.4,65.7,63.4,2.54,4,18,Male,Medium,4.2,High-Speed,Bachelors,14,18.9,3,8,75.7,45,33,73.1,4,72.69,Low,False
STU12224,DB401,Fall 2024,2,65.9,66.4,66.0,2.64,4,25,Male,Low,23.5,High-Speed,Masters,19,14.7,4,14,77.3,50,43,85.8,7,86.86,Low,False
STU12232,SE501,Fall 2024,2,62.8,61.5,62.4,2.5,4,21,Female,Medium,1.7,High-Speed,Bachelors,12,13.7,4,11,83.9,50,39,77.9,2,73.73,Low,False
STU12246,CS101,Fall 2024,2,48.8,44.4,47.5,1.9,3,24,Male,Medium,5.8,Moderate,High School,12,12.6,4,4,68.2,40,28,69.1,2,66.19,Low,False
STU12269,SE501,Fall 2024,2,78.4,81.1,79.2,3.17,4,21,Female,Low,0.6,High-Speed,Doctorate,17,9.7,3,4,74.0,40,36,89.6,1,85.1,Low,False
STU12279,CS101,Fall 2024,2,59.5,53.8,57.8,2.31,4,20,Male,Medium,18.6,Moderate,Bachelors,13,13.2,1,4,78.3,50,35,70.4,3,70.36,Low,False
