student_id,course_id,term,term_index,midterm_score,assignment_score,final_score,gpa,credits,age,gender,socio_economic_tier,distance_from_campus_km,internet_access,parent_education,lms_logins_per_week,video_watch_hours,forum_posts,quiz_attempts,avg_quiz_score,total_classes,classes_attended,attendance_rate,tardy_count,engagement_index,dropout_risk,is_anomaly
STU11772,AI301,Fall 2025,4,49.1,43.0,47.3,1.89,3,23,Female,Medium,1.8,High-Speed,Bachelors,11,11.9,2,3,74.8,40,22,53.8,4,58.36,High,False
STU11780,CS101,Fall 2025,4,40.3,44.5,41.6,1.66,3,25,Male,Medium,21.3,High-Speed,High School,8,15.6,3,6,87.5,50,19,37.8,1,48.4,High,False
STU11795,DS201,Fall 2025,4,44.0,43.8,43.9,1.76,3,23,Male,High,13.4,High-Speed,Bachelors,9,8.0,8,8,42.2,50,33,65.8,2,54.84,High,False
STU11848,CS101,Fall 2025,4,54.2,54.4,54.3,2.17,4,20,Female,Medium,2.0,Moderate,Bachelors,8,20.8,2,4,72.2,45,26,57.6,2,55.24,High,False
STU11856,CS101,Fall 2025,4,41.9,41.3,41.7,1.67,4,24,Female,High,38.9,Moderate,Bachelors,8,7.2,6,4,69.4,45,21,46.7,1,49.23,High,False
STU11862,SE501,Fall 2025,4,40.6,31.9,38.0,1.52,3,19,Male,Medium,10.2,Moderate,Masters,10,9.4,2,13,54.7,40,23,57.2,9,54.54,High,True
STU11919,SE501,Fall 2025,4,29.9,30.5,30.1,1.2,4,18,Male,Medium,2.1,Moderate,High School,10,20.1,3,10,35.9,40,23,57.4,8,50.88,High,True
STU11924,DB401,Fall 2025,4,44.1,44.8,44.3,1.77,4,23,Female,High,4.6,High-Speed,Bachelors,7,17.4,3,2,63.0,45,23,51.7,1,48.95,High,False
STU11933,CS101,Fall 2025,4,50.0,47.6,49.3,1.97,3,20,Female,Low,18.6,High-Speed,Bachelors,12,18.1,5,6,61.3,45,20,43.7,4,52.11,High,False
STU11934,DS201,Fall 2025,4,59.9,63.7,61.1,2.44,3,25,Female,Low,23.9,High-Speed,High School,6,19.8,6,9,60.0,50,24,47.8,3,44.9,High,False
STU11974,DS201,Fall 2025,4,67.6,69.2,68.1,2.72,4,20,Male,High,4.7,High-Speed,Masters,8,25.7,5,14,69.9,45,28,62.7,1,57.33,High,False
STU11980,DB401,Fall 2025,4,57.7,52.6,56.2,2.25,3,22,Male,Low,0.8,High-Speed,Masters,9,8.5,3,6,71.6,40,20,50.8,3,53.22,High,False
STU11997,AI301,Fall 2025,4,50.7,53.1,51.4,2.06,3,18,Male,Medium,5.6,Limited,Doctorate,9,14.8,2,7,53.2,45,24,53.5,3,50.89,High,False
STU11998,CS101,Fall 2025,4,51.7,53.2,52.2,2.09,3,18,Male,High,4.0,High-Speed,Bachelors,7,10.7,2,2,76.7,40,23,58.4,5,55.04,High,False
STU12015,DS201,Fall 2025,4,43.3,37.6,41.6,1.66,4,19,Male,Low,1.8,Moderate,High School,9,31.7,3,6,86.0,40,26,65.8,3,63.6,High,False
STU12045,DS201,Fall 2025,4,33.3,30.0,32.3,1.29,4,18,Female,Low,4.1,High-Speed,Bachelors,6,12.3,5,13,68.3,50,28,56.9,2,51.11,High,False
STU12070,DB401,Fall 2025,4,41.5,37.3,40.3,1.61,3,23,Female,Medium,1.9,High-Speed,High School,10,18.9,4,3,67.6,45,27,60.8,1,58.92,High,True
STU12081,CS101,Fall 2025,4,40.9,38.4,40.2,1.61,3,22,Male,Medium,0.4,High-Speed,High School,7,2.7,4,8,42.4,50,21,42.7,5,40.33,High,False
STU12128,AI301,Fall 2025,4,33.1,33.2,33.1,1.32,3,20,Female,Low,10.1,Moderate,Masters,11,26.5,2,9,50.5,40,22,55.2,1,54.2,High,True
STU12131,CS101,Fall 2025,4,52.7,51.9,52.5,2.1,4,25,Male,Medium,14.3,High-Speed,Masters,9,18.1,1,2,63.5,50,24,48.3,4,50.35,High,False
STU12153,DB401,Fall 2025,4,45.1,39.7,43.5,1.74,3,20,Female,Low,11.4,High-Speed,Bachelors,11,2.6,2,9,82.2,50,22,44.9,2,55.39,High,True
STU12212,SE501,Fall 2025,4,58.5,57.9,58.3,2.33,3,25,Male,Low,7.6,High-Speed,Bachelors,10,20.1,4,8,90.4,50,22,44.3,2,55.23,High,False
STU12219,DB401,Fall 2025,4,58.3,62.9,59.7,2.39,3,24,Male,Medium,4.0,High-Speed,High School,11,9.7,2,10,68.0,50,29,57.2,7,58.7,High,False
STU12230,AI301,Fall 2025,4,70.6,60.3,67.5,2.7,3,19,Female,Low,33.1,High-Speed,Bachelors,8,23.6,1,10,74.3,50,26,51.4,2,52.56,High,False
STU12250,CS101,Fall 2025,4,49.9,47.2,49.1,1.96,3,25,Male,Medium,2.7,Limited,Bachelors,10,13.6,7,10,70.3,45,29,64.8,4,61.46,High,False
STU12265,SE501,Fall 2025,4,48.6,55.3,50.6,2.02,3,20,Female,Low,4.1,High-Speed,Masters,7,14.6,3,9,62.8,40,21,53.2,3,49.66,High,False
STU12288,DS201,Fall 2025,4,53.5,55.6,54.1,2.16,3,22,Male,Medium,0.9,Moderate,High School,7,13.8,2,8,81.8,45,24,53.2,5,53.46,High,False
STU12301,SE501,Fall 2025,4,57.7,64.0,59.6,2.38,3,21,Female,Low,15.7,High-Speed,Masters,7,16.4,3,2,75.7,40,22,55.4,1,53.34,High,False
STU12327,SE501,Fall 2025,4,47.2,37.2,44.2,1.77,3,22,Male,Medium,11.2,High-Speed,High School,9,13.8,2,6,79.5,50,23,46.6,6,52.7,High,False
STU12346,AI301,Fall 2025,4,48.5,50.2,49.0,1.96,4,20,Female,High,4.3,High-Speed,Masters,7,11.8,4,11,75.8,45,24,53.5,3,52.41,High,False
STU12364,CS101,Fall 2025,4,45.0,38.8,43.1,1.72,3,24,Female,Medium,12.5,Moderate,High School,8,14.2,3,8,60.3,45,25,54.8,1,51.46,High,False
STU12389,SE501,Fall 2025,4,57.8,55.4,57.1,2.28,4,23,Female,Low,24.1,Moderate,Bachelors,6,14.9,3,8,88.6,40,20,49.1,3,51.27,High,False
STU12422,SE501,Fall 2025,4,51.7,55.2,52.8,2.11,3,22,Female,Medium,24.1,High-Speed,High School,6,11.2,6,5,57.1,50,29,58.7,2,49.77,High,False
STU12435,CS101,Fall 2025,4,35.2,36.5,35.6,1.42,4,24,Male,Low,27.3,High-Speed,Masters,7,11.2,3,6,68.5,40,15,36.5,4,42.45,High,False
STU12517,SE501,Fall 2025,4,47.0,49.7,47.8,1.91,3,23,Male,Low,11.7,Limited,Bachelors,7,19.6,4,2,64.3,50,27,54.6,2,50.66,High,False
STU12545,SE501,Fall 2025,4,63.5,65.7,64.1,2.56,3,22,Male,Medium,8.3,Moderate,High School,13,20.1,5,14,83.0,50,31,62.1,5,67.15,High,False
STU12548,CS101,Fall 2025,4,46.0,42.0,44.8,1.79,3,19,Male,Medium,4.2,High-Speed,High School,8,16.8,3,12,77.1,45,22,48.4,1,51.62,High,False
STU12604,SE501,Fall 2025,4,53.3,40.1,49.4,1.98,4,20,Male,Medium,19.1,Moderate,Bachelors,9,13.4,1,2,52.7,50,25,50.6,4,49.34,High,False
STU12610,DS201,Fall 2025,4,59.3,60.4,59.6,2.38,3,23,Female,Low,13.8,Limited,Bachelors,5,18.9,3,13,85.6,45,19,43.3,0,46.27,High,False
STU12663,SE501,Fall 2025,4,42.2,32.2,39.2,1.57,4,23,Female,Medium,6.5,Moderate,High School,6,7.8,3,6,52.8,45,21,45.6,5,42.36,High,False
STU12666,SE501,Fall 2025,4,48.4,52.0,49.5,1.98,4,24,Male,Medium,0.5,High-Speed,Bachelors,8,9.6,5,10,61.2,45,22,49.5,1,48.99,High,False
STU12700,CS101,Fall 2025,4,44.2,49.2,45.7,1.83,3,20,Female,Medium,9.6,High-Speed,Bachelors,7,8.5,4,10,81.3,40,19,47.7,4,50.61,High,False
STU12707,SE501,Fall 2025,4,61.0,71.1,64.0,2.56,3,24,Male,Low,13.7,Moderate,High School,9,11.0,2,5,75.8,50,25,49.8,4,53.56,High,False
STU12721,CS101,Fall 2025,4,47.7,47.6,47.7,1.91,3,18,Female,Medium,26.6,Moderate,Masters,2,1.8,2,2,59.8,50,26,51.2,4,40.56,High,False
STU12741,DB401,Fall 2025,4,36.0,42.7,38.0,1.52,4,22,Male,Low,7.5,Moderate,Doctorate,7,10.9,4,9,55.1,40,19,47.9,3,45.47,High,False
STU12775,CS101,Fall 2025,4,38.1,35.6,37.3,1.49,4,24,Male,Medium,6.3,High-Speed,Doctorate,10,15.6,6,6,70.4,40,24,59.5,3,58.83,High,True
STU12802,DB401,Fall 2025,4,48.5,48.5,48.5,1.94,3,20,Female,Low,2.5,Moderate,Masters,4,10.6,5,12,61.9,45,15,34.2,1,35.48,High,False
STU12805,SE501,Fall 2025,4,50.1,43.6,48.1,1.92,4,19,Female,Medium,0.8,Moderate,High School,9,25.2,6,13,82.2,50,28,55.9,3,57.89,High,False
STU12808,AI301,Fall 2025,4,51.6,53.6,52.2,2.09,3,18,Male,High,18.0,High-Speed,Bachelors,12,16.1,7,7,71.5,50,25,50.4,3,57.5,High,False
STU12816,AI301,Fall 2025,4,39.1,38.3,38.8,1.55,4,22,Female,Medium,0.2,Moderate,High School,8,17.8,5,9,77.9,40,16,39.6,7,47.38,High,False
STU12825,SE501,Fall 2025,4,47.8,46.5,47.4,1.9,4,24,Female,Low,7.7,High-Speed,Bachelors,12,18.9,4,10,73.2,40,21,53.6,3,59.44,High,False
STU12831,DB401,Fall 2025,4,55.3,61.4,57.1,2.28,4,25,Female,Medium,26.3,Moderate,Bachelors,14,9.3,5,2,51.5,40,29,72.8,2,67.7,High,False
STU12835,DS201,Fall 2025,4,43.7,42.0,43.2,1.73,3,24,Female,Medium,17.1,High-Speed,Bachelors,9,17.2,3,3,63.4,40,22,54.4,2,53.38,High,False
STU12879,AI301,Fall 2025,4,46.4,56.8,49.5,1.98,4,23,Male,Medium,2.1,Moderate,High School,9,14.9,3,9,67.1,40,29,71.7,2,62.77,High,False
STU12888,SE501,Fall 2025,4,29.3,30.0,29.5,1.18,3,24,Female,High,6.0,Limited,Bachelors,11,18.3,3,5,50.6,50,29,58.2,4,55.72,High,True
STU12914,DS201,Fall 2025,4,53.3,54.1,53.5,2.14,3,20,Male,High,11.2,Moderate,Bachelors,6,15.0,3,5,88.7,50,29,57.4,3,55.44,High,False
STU12926,CS101,Fall 2025,4,65.7,68.3,66.5,2.66,3,19,Female,Medium,9.0,High-Speed,High School,5,7.9,5,4,72.2,45,21,46.5,2,45.19,High,False
STU12935,DB401,Fall 2025,4,35.2,32.2,34.3,1.37,4,23,Male,Medium,0.6,Moderate,High School,14,24.0,1,9,63.9,40,27,66.8,1,67.18,High,True
STU12966,AI301,Fall 2025,4,39.9,43.7,41.0,1.64,3,20,Female,Medium,21.7,High-Speed,High School,10,15.1,4,8,63.9,45,22,48.9,2,52.23,High,True
STU13060,SE501,Fall 2025,4,48.7,45.5,47.8,1.91,3,19,Male,Low,7.1,High-Speed,Bachelors,9,16.7,3,7,54.6,40,25,62.9,4,55.87,High,False
STU13075,SE501,Fall 2025,4,52.6,55.5,53.5,2.14,3,20,Female,High,8.1,Moderate,High School,7,9.5,6,10,79.3,50,22,43.0,3,47.86,High,False
STU13209,SE501,Fall 2025,4,51.3,47.2,50.1,2.0,3,19,Female,Low,7.6,Limited,High School,9,15.2,4,6,80.2,45,18,40.3,2,49.69,High,False
STU13223,SE501,Fall 2025,4,49.7,51.1,50.1,2.0,4,18,Male,High,0.7,High-Speed,Doctorate,9,17.8,6,14,78.4,50,29,58.1,1,58.23,High,False
STU13256,DS201,Fall 2025,4,51.9,57.3,53.5,2.14,3,19,Female,Low,10.4,High-Speed,Masters,13,18.8,3,11,69.9,50,34,67.9,1,67.43,High,False
STU13266,AI301,Fall 2025,4,45.4,51.3,47.2,1.89,4,19,Male,Medium,9.5,Limited,High School,4,14.6,3,9,64.7,50,24,47.4,0,42.64,High,False
STU13286,DS201,Fall 2025,4,63.2,56.7,61.3,2.45,3,20,Male,Low,2.7,High-Speed,High School,9,17.8,7,7,95.4,50,26,52.9,4,59.03,High,False
STU13293,CS101,Fall 2025,4,53.3,47.6,51.6,2.06,4,21,Female,Low,15.8,High-Speed,Bachelors,11,1.0,3,9,71.8,45,22,49.4,0,55.56,High,False
STU13404,CS101,Fall 2025,4,38.7,44.9,40.6,1.62,3,21,Female,Medium,2.1,Moderate,Bachelors,8,13.1,4,5,55.5,50,28,55.0,4,50.6,High,False
STU13437,DB401,Fall 2025,4,38.2,42.2,39.4,1.58,3,25,Female,Low,1.8,High-Speed,Bachelors,9,9.4,2,11,65.5,50,29,58.3,3,55.75,High,False
STU13438,SE501,Fall 2025,4,36.2,30.0,34.3,1.37,4,22,Female,Low,2.8,High-Speed,Bachelors,7,17.2,1,9,49.1,50,28,55.6,2,48.12,High,False
STU13451,DB401,Fall 2025,4,48.8,50.3,49.3,1.97,4,23,Female,Medium,1.2,Limited,Bachelors,9,11.3,6,13,83.8,50,24,47.1,2,53.81,High,False
STU13482,AI301,Fall 2025,4,50.9,48.4,50.1,2.0,3,20,Male,High,21.2,High-Speed,High School,7,11.7,5,14,66.7,45,14,30.0,1,38.84,High,False
STU13490,AI301,Fall 2025,4,42.9,43.6,43.1,1.72,4,18,Male,Medium,8.9,Moderate,Masters,9,16.8,6,6,56.8,40,19,48.4,4,49.06,High,False
STU13534,AI301,Fall 2025,4,40.5,38.1,39.8,1.59,3,21,Male,Medium,13.2,High-Speed,Bachelors,11,17.0,2,13,72.9,45,21,46.0,3,54.08,High,True
STU13556,DB401,Fall 2025,4,28.2,30.0,28.7,1.15,3,19,Male,Medium,4.2,Limited,High School,12,17.9,8,5,70.5,50,29,58.0,3,61.1,High,True
STU13595,SE501,Fall 2025,4,56.7,47.1,53.8,2.15,4,22,Female,Medium,37.1,High-Speed,Bachelors,8,8.5,6,8,80.3,40,22,55.1,1,55.61,High,False
STU13615,AI301,Fall 2025,4,58.2,55.2,57.3,2.29,4,25,Male,High,20.5,High-Speed,High School,15,13.6,9,3,70.3,50,31,61.4,3,67.26,High,False
STU13635,AI301,Fall 2025,4,41.5,38.3,40.5,1.62,4,19,Male,Low,6.2,High-Speed,Bachelors,13,16.0,5,8,50.3,50,34,68.6,1,63.86,High,True
STU13652,CS101,Fall 2025,4,45.7,43.9,45.2,1.81,3,19,Female,Medium,7.9,Moderate,High School,6,18.1,7,12,81.3,45,24,52.5,4,51.51,High,False
